partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5628743520129383,0.2707755640179918,0.23832344740270392,0.6455713889251152,0.690459429907302,0.737628049604203,0.6108961199690679,0.7111077772002217,0.7273185215818126,0.6967376170888263
1.0,0.5686703439089797,0.27866385868749366,0.2394618606301265,0.6428152673681017,0.684860944412124,0.7349617559908369,0.6075041206977683,0.7175776879225944,0.7179851027089388,0.6945071668300347
