decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.569093864717559,0.2768721233046728,0.24099514806760072,0.644610432268099,0.6872167291532036,0.7442935798393159,0.6114723892036417,0.7162756912153925,0.7282519714349817,0.700073407923333
2.0,0.5643763337479701,0.2749967783147031,0.2372853811624655,0.6430217310001975,0.6864668869135673,0.7281792666065029,0.6061412347733848,0.714415934514143,0.7148345652260213,0.690892750280013
