issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5757163694489631,0.2766336513633732,0.2399188683093873,0.6438793086088621,0.6801321355196146,0.6692330032048491,0.6022558599549367,0.704117447826599,0.6602181908579656,0.6589561254610876
2.0,0.5559463896580998,0.2739756080228885,0.2332170984088308,0.6403070092201233,0.6882121311293707,0.6884480249254292,0.5937020005261,0.7126899568645471,0.6711480393310764,0.6664970054117881
3.0,0.5584461638455438,0.2810395637426727,0.24106059073717861,0.6314956367015838,0.6956444601217906,0.7223369298731422,0.5692232908833608,0.7066054870676306,0.719450180906838,0.6794039721827428
4.0,0.5549877324058811,0.2690097039356349,0.2271605604553515,0.6326200842857361,0.7006174474954605,0.6842716592986557,0.5928417749601106,0.6921475813684582,0.6633952081405041,0.6581640559419322
5.0,0.5619523182359939,0.26508099145818564,0.22456776378385795,0.6364266216754914,0.6788894474506378,0.8122551867429543,0.574498473965431,0.7355428212872843,0.8097880743261102,0.733021139080445
6.0,0.58896272440666,0.27750043650063444,0.24189759686263393,0.6540711919466654,0.6886093152893914,0.6607841120452248,0.596424335183085,0.7009986246280993,0.6206175587099187,0.644706157641582
7.0,0.5498464834881841,0.263802216210889,0.22278347684240063,0.6360351145267487,0.6836020393030984,0.6852538489347387,0.5833440087205624,0.7348765779099217,0.6925785944993325,0.6740132575161388
8.0,0.5680998442512296,0.2765195065880272,0.23768634172939324,0.6452759923278422,0.6684687992800837,0.656960916587329,0.6005120894417293,0.7056382240364307,0.6440220532151767,0.6517833208201664
9.0,0.5793163810131464,0.2846512208616143,0.246695653807295,0.6471948344260454,0.6727164527401328,0.7428720134603245,0.5990636280744331,0.7058096141991992,0.7225879138508458,0.6925832923962006
10.0,0.5568530808445368,0.27403609029987747,0.23835339623216556,0.6387657655609978,0.6818810944203977,0.7269881990713708,0.5778278562489993,0.7026165076138448,0.7019740312821036,0.6773516485540796
12.0,0.5464317411444662,0.26445532130252614,0.23513527688859112,0.635639600455761,0.6283959969878197,0.5221068221984972,0.5910370299181813,0.6743236919281204,0.48978436146195387,0.5693129763766882
13.0,0.4939418513407821,0.25447256214551667,0.2218532491866413,0.63339763879776,0.6921293437480927,0.5503831876787277,0.5832444764722032,0.6563449344472957,0.5348728792061886,0.5812113694511037
14.0,0.6786102062975028,0.3869565217391304,0.269272529858849,0.6685076951980591,0.7015489935874939,0.8631903086347749,0.64341884803559,0.7299920133787526,0.8586870860394505,0.7738220640221419
