voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5414522336295545,0.26491405854704236,0.23742519276250224,0.6473574523532063,0.7118483393564137,0.7157285323035074,0.6029433276431394,0.7330760669005247,0.6811175209028133,0.6832163619374961
0.5714285714285714,0.3272127792920116,0.16079681602356993,0.17358587388114946,0.6280407607555389,0.6962825357913971,0.550758442518816,0.693453678077274,0.8728616201392225,0.42436729405510676,0.6353602586976048
0.625,0.5446429489002307,0.2674214377292897,0.24270041611538562,0.6452197641134262,0.7389732390642166,0.7315064512446969,0.661092971498299,0.7661633947232542,0.6864532552616127,0.7113040181819656
0.6666666666666666,0.5584395925475492,0.26932228055382085,0.23813330320036544,0.63931344314055,0.7177158865061674,0.7211039392084465,0.6035602052984061,0.7244771394237272,0.6991197623620349,0.6870652615731537
0.7142857142857143,0.5753424657534247,0.2331670822942643,0.2092154420921544,0.6534655690193176,0.6727246642112732,0.8734986333479783,0.5584724643630936,0.7294528403196542,0.8435918785579641,0.7512539541471726
0.75,0.5584746071273577,0.27315020408879503,0.2522277030652279,0.6474577922087449,0.7058499294977921,0.6930262051989378,0.6045187374821729,0.7234722619958271,0.6300088649119076,0.6627565173972113
0.7777777777777778,0.5530742151672363,0.276025656827861,0.2499340219091714,0.6480268037319183,0.702872371673584,0.6841474770643781,0.5863296982315012,0.7392147636863368,0.6628650452350868,0.6681392460543257
0.875,0.5489228578186088,0.2617375193151001,0.24081322324001694,0.6339539686838785,0.6929754932721456,0.5849622058258552,0.6042319928999957,0.7626909622332275,0.5557451976676262,0.6269075896566761
0.8888888888888888,0.5513290284295633,0.28231590886662616,0.2654144565874092,0.651150208531004,0.6920143347797971,0.644182970041959,0.6315130822932121,0.7263686402098992,0.6279473039573943,0.6575029991256162
1.0,0.568346516101759,0.28344300695908253,0.2548680966743729,0.652208168122728,0.6888068457276134,0.6808165359230898,0.6206001117950369,0.7230673501721028,0.6625856737506038,0.6717674179102082
