decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5664265938151378,0.27754966741970477,0.24194811723412304,0.6456793248653412,0.6937665702732465,0.7318018361481216,0.6138393326513926,0.721428010902031,0.7119059568485899,0.6947437841375338
2.0,0.569578170788988,0.27965894129800234,0.23934792975435082,0.6440525100942244,0.6876207992695925,0.7341382198899581,0.6031226387865317,0.7094738070699929,0.7164434652362044,0.6907945327456718
