partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5481022732847526,0.26447452657921167,0.23556546966906236,0.6469322933504978,0.684393911001583,0.692246119955607,0.6119118093184612,0.7252958327902177,0.6643027629677307,0.6734391312580041
1.0,0.5352240265676441,0.2644762534577931,0.23332991568284284,0.6409666524806493,0.6854769639565911,0.665842599930325,0.612185643160011,0.7261619254538052,0.635298439443678,0.6598721519969549
