issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5641266371834559,0.2762763215480161,0.2497154201861499,0.6512323920543377,0.7086836535197037,0.6772937107188283,0.6191626535108621,0.7310953332701532,0.6491903614010267,0.6691855147252176
2.0,0.548284996972111,0.2720313634771009,0.24030492254485677,0.644549184375339,0.6970100469059415,0.7050867488967946,0.6034021916155973,0.7335484746205504,0.6790687551380471,0.6802765425677474
3.0,0.5277986570106409,0.26593666086353296,0.2435632437854291,0.6406964520613353,0.7263130525747935,0.7237388911716135,0.5848671087035436,0.7243735348127167,0.6872864819118426,0.6800665041499291
4.0,0.5699477887755477,0.2938625368258971,0.2565401393860437,0.63863545358181,0.7245054364204406,0.6930004939372559,0.6116244155438629,0.7264473393228562,0.6687153755362445,0.6749469060850549
5.0,0.5395816098979183,0.2677905316592112,0.23729647287994773,0.656304931640625,0.7088082313537598,0.7778103798433753,0.56750128767541,0.7460825678562409,0.7230092146539024,0.7036008625072322
6.0,0.5943929092772691,0.2853606801367865,0.2606835679781346,0.663706362247467,0.7289485997623868,0.6058300460689559,0.6494508981181019,0.7410268807395487,0.5899631696016971,0.646567748632076
7.0,0.5013359148024535,0.25010169357784634,0.2354900757649985,0.638337356703622,0.7217385939189366,0.5957111464090327,0.635518322296363,0.7526768207472498,0.5524390334632379,0.6340863307289707
8.0,0.5538746566394901,0.2746454884753112,0.2510913186893294,0.6500832887663357,0.6949997639310532,0.6733328005443167,0.6266478000484268,0.733864787133846,0.634255969724617,0.6670253393628016
9.0,0.5596191456107223,0.2786244421378766,0.25093967547775575,0.6525186933577061,0.675804843660444,0.7003617347159741,0.616932947294474,0.73528433854511,0.6647660908961318,0.6793362778629225
10.0,0.5284545282460843,0.2601911536190792,0.2348999957118377,0.6432242327266269,0.6960898284558896,0.737004026331972,0.6038410055476738,0.72735069952069,0.7053655321781361,0.693390315894618
12.0,0.5997403222577846,0.2827576661331721,0.252584717304903,0.6392289996147156,0.6479594856500626,0.8179590743317215,0.6217424494902966,0.7280290325963279,0.7581924109787006,0.7314807418492616
13.0,0.45247796537527524,0.2421766086929468,0.21396995338712077,0.6377081871032715,0.7162483831246694,0.6738735809306271,0.6563191192959335,0.7302416427588695,0.6368083418685265,0.6743106712134891
14.0,0.6445040214477212,0.3531937734836285,0.3367292225201072,0.6823258996009827,0.7722664475440979,0.924928754766468,0.6474075224008022,0.8055667194600039,0.8983566197980966,0.8190649041063426
