respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5519703837161757,0.2903533238685169,0.2651551380182254,0.6693000296751658,0.7140883406003317,0.32675127714224617,0.690010583213145,0.7535825771003829,0.31511564673589615,0.5213650210479176
1,0.5530777865385983,0.27474064455489133,0.24816470301778445,0.6488424561196758,0.708182496168921,0.6991306711046532,0.6171716107473467,0.7370487407738023,0.6639529236385232,0.6793259865660813
2,0.5582075141029051,0.27443258120208897,0.24885989307531423,0.6479818153505524,0.6930246801736454,0.6861865478631753,0.6113186212190695,0.7259405945136873,0.6552459892389031,0.6696729382087089
3,0.54224736910918,0.27078313001989135,0.2417324756225212,0.647341753755297,0.6908355512461819,0.7008941600429108,0.6144205192044621,0.7312593343360401,0.6703751514355502,0.6792372912547407
4,0.5359511066057594,0.26180676179216833,0.23238615024088444,0.6349183857440949,0.7261012077331543,0.6928625863296805,0.6333179776892421,0.7735931236975283,0.6317325363802011,0.682876556024163
