respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5472427601877096,0.28231232899211506,0.2563592118171494,0.6709805627663931,0.7078450719515482,0.6058480176555018,0.6928944200919896,0.7494574433491307,0.613187311896867,0.6653467982483723
1,0.5614456934464451,0.2796861055851832,0.2511254393398204,0.6502367248458247,0.709220982246822,0.7111495527862024,0.619349551121801,0.7320827516564158,0.6848299115749832,0.6868529417848506
2,0.568749017069877,0.27820343378534873,0.2495292387798996,0.6492005273078879,0.6948710861615837,0.7611811116879602,0.6107514770866013,0.7350033357667308,0.7452737058809172,0.7130524076055523
3,0.5683500716525426,0.28274764935072755,0.24936908228360824,0.6496215089336856,0.692108289881067,0.7427236335874573,0.6046290666527542,0.7226337997028179,0.7275946365138773,0.6993952841142267
4,0.5418785287782555,0.26397419886355217,0.23324009710752466,0.6356476008892059,0.7313326716423034,0.756829616643204,0.6652902358600584,0.7475798692431623,0.6962745435165709,0.7164935663157489
