decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5677912936134321,0.27582762879323464,0.23732275592726623,0.6445943101216819,0.6919891825159088,0.6831780070799541,0.6264359934230214,0.7075906484124852,0.6651796347255341,0.6705960709102486
2.0,0.560115422082183,0.2740852909643139,0.23720665446287506,0.6416286673462182,0.6821752811733045,0.6957875589144583,0.6142726059853424,0.7027455315567596,0.6772542877253739,0.6725149960454835
