partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5606468345034741,0.2707705613890198,0.23789021176200897,0.646415863186121,0.6884403002137939,0.6819840903382492,0.626750056521397,0.702411612352959,0.6662783725465643,0.6693560329397924
1.0,0.5654930197055615,0.27716394051257787,0.2369226420184716,0.6412282639825848,0.6860298121479196,0.6939468923961262,0.6165011609311153,0.706501962833745,0.6742791232982567,0.6728072848648108
