respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5242576530676621,0.26725052305658664,0.22912561650091967,0.6547532975673676,0.6749972701072693,0.6180754359332171,0.6504247288718338,0.6892150351455827,0.5511884687950735,0.6272259171864268
1,0.5597446604457892,0.27341070064624967,0.2374904454213536,0.6436471045017242,0.689359140732596,0.6833268622836841,0.6188685711098546,0.7065079789303413,0.6595898584878086,0.6670733177029221
2,0.5720412502440027,0.2775050066600076,0.2390205699712595,0.6432391749694943,0.6837175982072949,0.7047210805759371,0.6228194699308879,0.7000346745746387,0.6894642061713557,0.6792598578132049
3,0.5615178515852008,0.2755040820891952,0.23437746539566306,0.6424902304188236,0.6895836205272884,0.6707380837366558,0.6159670316198715,0.7075024008271376,0.6670634521403338,0.6653177420809997
4,0.5501947970077903,0.26199570212092776,0.22897756258747698,0.6226345181465149,0.6684182107448577,0.7774964593000067,0.6177630870040456,0.7532581398549294,0.7329218852403836,0.7203598928498414
