respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.542371013342295,0.28389989417802436,0.2571242630882413,0.6681483586629232,0.6935802300771078,0.550847010977562,0.6248264648973648,0.7075695305113104,0.5818190030831452,0.6162655023673456
1,0.5552965715189561,0.2751083069317688,0.2462811078894141,0.6492966069809852,0.7082122891179977,0.7232149713032242,0.621228159438478,0.7301946563556837,0.6927365495751401,0.6918435841681315
2,0.5591590581029111,0.27632180148336344,0.24858241741218587,0.6484503503888845,0.6932985136906306,0.7176313786221272,0.6200145838557652,0.7299962131301884,0.688665873248327,0.6890770122141019
3,0.5525522057823331,0.27144193469102273,0.24232401704799136,0.6496650006744887,0.6902293071642027,0.7176523425558192,0.6084400876260925,0.7357867444735192,0.6865717281421104,0.6871127256993853
4,0.5683749418670564,0.2791005398760665,0.26110189215749885,0.6402854979038238,0.734188562631607,0.7652049017327617,0.6497210116764724,0.7635130451212919,0.7326936715525095,0.727783157520759
