voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5413687533224438,0.26506677440260684,0.2370170892111325,0.6473418496070652,0.7084639318492434,0.7511911469174299,0.6074945003141087,0.7449544123530555,0.7181304131790958,0.7054426181909225
0.5714285714285714,0.45031670559401915,0.2148334794040315,0.20674848366971127,0.6327971518039703,0.7273678481578827,0.8237443659238486,0.6448610671167303,0.8196468021413801,0.7312377693431594,0.7548725011312796
0.625,0.5377022426316508,0.2653043837593395,0.24139054583682612,0.6475386828184128,0.7200273215770722,0.7182760494848773,0.6240570927870499,0.7165750475303475,0.6814058265177562,0.6850785040800077
0.6666666666666666,0.5583704478970991,0.2728292894110169,0.23774854336324386,0.6469421766021035,0.7194341204383157,0.7939367831711034,0.6233374564741054,0.7457724882520724,0.7443566771042239,0.7268508512503763
0.7142857142857143,0.6027727546714888,0.2643331321665661,0.2386980108499095,0.660495936870575,0.6857703924179077,0.8503575810029196,0.5155974816885762,0.7550340702687761,0.8386139629805719,0.7399007739852109
0.75,0.5443935373000692,0.27041002458586477,0.25060566619345775,0.6532259010351621,0.7300492846048795,0.6600800786893302,0.6311188465429278,0.7408292982106884,0.6115786931606395,0.6609017291508965
0.7777777777777778,0.5500068562642206,0.27001212742391634,0.24306459947609,0.6463945722579956,0.6981308293342591,0.6754363453038983,0.5995028795970715,0.7197564203674625,0.6676308694876723,0.6655816286890262
0.875,0.5771771276111444,0.28068048871948403,0.25017611942072854,0.6341700355211893,0.6840185364087422,0.77401703664341,0.6112511014762455,0.7420783199893235,0.7489452033683813,0.7190729153693401
0.8888888888888888,0.569174277851472,0.285871369704686,0.264969928169258,0.6519170114488313,0.6978508288210089,0.6668759286222682,0.627546681131696,0.714169792446738,0.6639073233307258,0.668124931382857
1.0,0.5644928495174523,0.28136889910792223,0.2519242530997351,0.6513174865710534,0.6887903402922517,0.705276465839654,0.62573151449041,0.7253948386891439,0.6768967899448892,0.6833249022410243
