decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5590460036427867,0.27719338641807356,0.25022933930235614,0.6517088008290939,0.7008051069183204,0.7153896180880305,0.6219263630083608,0.731907354310577,0.6843090290359226,0.6883830911107227
2.0,0.5537623233788301,0.27316350730898614,0.24368667387357448,0.6467072988811292,0.6998359939508271,0.7227156206854617,0.6167610295192361,0.7309647798217739,0.6948400854240624,0.6913203788626335
