Folder Name,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
conservative_issueArea,2.401144727000021,1.511661337734084,0.9091314536413304,0.5895964721739796,1.2938531601383527,8.17803643914601,1.9693105392497152,2.3338928852884373,8.059862529845033,4.97172243794844
mixed_liberal_75_issueArea,1.4557802031900289,0.9198999945646266,0.9144922088241104,0.6495105849791818,1.1621118706906,3.528017006761732,1.9338624563293003,0.985827571129962,2.965747123407524,1.5064607528906957
top_p_0.4_issueArea,2.1329172510906265,0.8923317768632929,0.4319444408717403,0.5940168347782747,1.1832260984275167,8.450998520884971,1.9056967229861104,0.5711182014259393,8.399968095177506,4.051442212348584
top_p_0.7_issueArea,0.9557321800588272,0.1851485889765302,0.594831068455574,0.690466508963323,1.1203285232466402,5.546643669824125,1.4658867623387566,0.9858397435689032,3.812916993589028,2.1158865754099403
top_p_0.6_issueArea,1.5904515082202288,0.7485025050058275,0.5087003046981595,0.5185749704719671,0.9057902626988196,3.794772193426112,2.1151397116975503,1.0822199406774973,2.833318901924029,2.043859094947591
top_p_0.1_issueArea,1.5483487979134412,1.002385155516581,0.6877906658279093,0.6601393792222977,1.0965874338145578,3.4704777769062285,1.877822142802667,0.7622860355535841,2.436707614795011,1.171825925639128
top_p_0.3_issueArea,1.0922893389574029,0.7718445439335565,0.8338585011859021,0.5884420107368271,1.1187957811861788,2.070580594905687,2.1155103403198017,0.7382303163647507,2.836255277650446,0.8891119164649649
top_p_0.5_issueArea,0.6221061002755065,0.7059915013652782,0.6055608970202754,0.4986622103187696,1.306267966383622,1.6490312307533783,2.35960505169827,1.2686906636371225,2.7193705153950614,0.7166421701239747
top_p_0.9_issueArea,1.2662132521814815,0.7848974455303058,0.4923657177342873,0.6290818706654983,1.1356689658522872,4.169146675280205,1.9804807497171,0.8271057973439669,4.44887131753662,2.249154507809548
top_p_0.8_issueArea,2.038797684911378,0.7816495378364912,0.5699333294342419,0.6293361581857488,1.4044301335417162,4.42870184139777,1.7556127135561543,1.2861259658369422,4.665781820874179,1.9121255188925232
top_p_0.2_issueArea,1.7895809565370322,0.980232625451734,0.7313384989182508,0.6525825618264696,0.9416878463694868,2.806154664304877,1.217088328758435,1.2560095541037866,2.0280828385448166,1.018705060358494
LongT5_tglobal_base_issueArea,0.8278502280002081,0.3245550800711655,0.3388569019512515,0.7325953862808567,1.1537348048836866,4.810050311587188,3.2841412880690752,3.4905644242729594,5.472999177781776,3.939243582212201
