Folder Name,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
temperature_0.5_voteDistribution,4.845869994129022,2.547356276613069,1.7240255218528524,0.290310178946588,1.8545878248279335,5.946418754174649,1.709402234700772,2.008846435146303,9.404432146599811,3.170100313870211
temperature_0.9_voteDistribution,2.805370563758023,1.547945735482998,1.2250289792490625,0.4961854492022102,1.297721079431171,2.9095662907038213,1.6831565583747687,2.1060389360123426,1.576218258998418,1.6688966414970094
temperature_0.4_voteDistribution,4.018510171692987,1.6646272856108062,1.3813703341247778,0.4036533165973009,2.37780066447968,3.009713607637777,1.644523031155235,0.5039603158979861,3.27091057658261,1.2122211019446936
temperature_0.8_voteDistribution,3.522410538253599,1.9467347020074413,1.4731381469502445,0.3987981945796651,1.2213860978413025,5.039256294335503,0.8248296793884179,1.798577215467823,6.190794456287497,2.581456952962803
temperature_0.6_voteDistribution,2.5617837535592285,1.3060566603329276,0.904398142412952,0.2600307674103213,2.101066395904706,2.2808980687439764,0.9600416657624824,1.1247150750301131,3.4452610931539023,1.2231009770252
mixed_voteDistribution,3.682529565393873,2.312880455190022,1.5055816151906214,0.4891380173325313,1.5112193752066576,2.044970415433926,1.5836034857248849,2.120896037056037,2.989022582718304,1.4267389389793774
voteDistribution,1.6292255829074136,1.0452827368707471,0.9935109460896738,0.4362751425419501,2.549104940954767,3.9955425163549423,2.170692055543576,0.9764302330427912,3.999134906451644,1.892991283656638
conservative_voteDistribution,1.4811671073852533,1.1196892426026075,0.9628790162839768,0.3878865813610959,1.632286739516069,4.986287597000396,1.177036957788497,1.454738464467069,5.755364106639995,2.469356191398885
mixed_liberal_75_voteDistribution,2.2011269840697523,1.531516895107592,0.8261573699967824,0.3874738700867444,1.0178133424159892,7.902628929666381,1.3428775074443693,1.9323043238579185,7.210870682518168,4.091550317422481
top_p_0.4_voteDistribution,2.4945588788401043,1.6103465465544993,1.344148801286524,0.4165861255490919,1.4234830522349038,4.693976565770222,1.355955751490439,1.481358835664068,5.096915145458082,2.780326599520277
top_p_0.7_voteDistribution,2.7660701364932896,2.08158977706944,1.5981188942003035,0.3318794962030621,1.845138477188096,4.419339317137797,2.087961685472222,2.5197301442813265,4.747658791446579,2.925976076457224
top_p_0.6_voteDistribution,3.816828002412473,1.8361198217981316,1.2420692412261078,0.4296324010127729,1.3252079082166668,5.27268280858995,0.4861522395299643,1.5353488203011023,4.998634213462712,2.100224749877976
top_p_0.1_voteDistribution,2.58717297450325,1.5363905753420906,1.1937168843574262,0.4753777445358587,1.0086545493874532,4.853728463768861,2.6176905852296626,2.025527091894851,4.438109507436698,2.68764134512029
top_p_0.3_voteDistribution,2.546539612886477,1.5010582933384036,1.2540558201292316,0.4442341724811376,0.9820305494229798,4.515619115913119,2.447962418012174,2.13937934925062,3.805842876420415,2.4357389022635374
top_p_0.5_voteDistribution,3.121977578394823,1.411660015726167,1.0720335815635629,0.3380532502432133,0.7426439254447577,5.888618174071059,0.3322047561369338,0.7107629703354001,6.850449912232041,3.2096080757625223
top_p_0.9_voteDistribution,4.612221156883091,2.3312691822267104,1.637319761072955,0.4200952272997134,1.558414578987249,2.421649024941476,1.47003945525282,2.290112660984172,4.761754298575265,1.07958510549192
top_p_0.8_voteDistribution,4.996094474687203,2.4412783536499894,1.7755224583203664,0.5295658599267873,1.4328852012635211,5.202800784193066,2.150361830018378,2.812517733277427,6.0706981476597885,2.1282669005554737
top_p_0.2_voteDistribution,2.5133053933018186,1.4876773843814397,1.157559501710388,0.4737341026356443,1.1305396941284278,5.487378244662924,2.625883470377162,1.983461620500886,5.272952114328368,2.9515324833042222
LongT5_tglobal_base_voteDistribution,2.8106127445807974,0.8421733788240995,0.4139855069926966,0.6233265596779913,1.9441337402555436,3.966789129762256,1.6335605284163788,3.5582096621756283,4.255079787736065,3.2748166360881954
