partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5509488025955395,0.2702205724586731,0.2489816647736474,0.6505913647512594,0.7027634236340722,0.7026958079133498,0.6192984848007648,0.7318111897652954,0.6732852015351614,0.6817726710036429
1.0,0.5537262186712018,0.2759037687923713,0.24629271491407942,0.6469999415773741,0.6990732326473988,0.68418346646303,0.613836439947701,0.7336984775993,0.6490393079614778,0.6701894229928772
