issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5730194118576399,0.2805044024015415,0.25073315964749415,0.6517238332675054,0.7055966299313765,0.6815694163758247,0.619249755503704,0.7319326998899424,0.6694990783643728,0.675562737533461
2.0,0.5421406628690815,0.27353661791109957,0.24508962726990585,0.6462546785672506,0.7045259806844923,0.6935282133986611,0.6092059439370666,0.7277305540162564,0.6503756805411958,0.670210097973295
3.0,0.5094600906045007,0.25749916785587335,0.23665795401690667,0.6355899035930633,0.7331231455008189,0.6923993204593628,0.6008439519087905,0.7182167924180142,0.6655231033479352,0.6692457920335256
4.0,0.546338288533048,0.2717999010819193,0.24519204636190062,0.644657826423645,0.7342258423566819,0.704323309756434,0.6252337427722977,0.7556354511825477,0.6747137185183757,0.6899765555574138
5.0,0.5502416932040523,0.2650785059868149,0.23559199248224738,0.6534562468528747,0.7049124658107757,0.8022113999340853,0.57498395391158,0.7241141283462795,0.7799433819704499,0.7203132160405986
6.0,0.5797122186880692,0.2768349263095569,0.26402178580246183,0.6601816945605807,0.7114587624867758,0.7361342345478913,0.6589429626841145,0.7233508434894408,0.6981204816094198,0.7041371305827165
7.0,0.5480233605377839,0.2721350362654013,0.24927701792736853,0.6332074957234519,0.7043691490377698,0.7100787227778558,0.6155943750693977,0.7373281990630604,0.7145166211734049,0.6943794795209296
8.0,0.5530728812435352,0.27264319348453,0.2478494944944684,0.6484919078108193,0.6884923512520997,0.6735160616894837,0.6128973131457868,0.7325043259401223,0.6435194287213635,0.665609282374189
9.0,0.5694343947932452,0.2808374806522738,0.25698997111919664,0.6542275436222553,0.6866253027692437,0.6786690154836351,0.6145762060831911,0.7328189115128269,0.6546241497364664,0.6701720707040298
10.0,0.5810941302100955,0.28022511977444026,0.24589709656539396,0.6460351524529634,0.6917936956440961,0.7654888421239671,0.590883183801134,0.7151818583104449,0.7557130956891953,0.7068167449811853
12.0,0.5835921112997524,0.29852994532725935,0.2633212815306446,0.6496231630444527,0.6772893145680428,0.6583415975682473,0.6443086246111923,0.7177113683691817,0.6103358753477014,0.6576743664740807
13.0,0.489739657507247,0.25510573860670877,0.22374635227618503,0.6359722912311554,0.7103290061155955,0.5858703915626201,0.610202170586689,0.7043570897548935,0.5121750424351613,0.603151173584841
14.0,0.6341463414634146,0.3494302767227347,0.3436314363143631,0.6845909953117371,0.7546198964118958,0.9128792416610336,0.6410049106596909,0.7315608512548737,0.8909016852523661,0.794086672206991
