voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5385293104334133,0.26611546238942874,0.23710719794511467,0.6465229873263508,0.7116319132507394,0.6961601554409605,0.6024996910896917,0.7352476524010384,0.6695665808297976,0.675868519940372
0.5714285714285714,0.4619673917548387,0.21393765568710732,0.20413582287348403,0.640552818775177,0.7086467444896698,0.8693408853731726,0.6955689406277356,0.8299884125379038,0.799769120959853,0.7986668398746664
0.625,0.5579715876718347,0.27248154294055504,0.24334923581015427,0.6414269149303437,0.7217308819293976,0.7319021792506666,0.6333131325296444,0.7456627543146649,0.7168673816472629,0.7069363619355596
0.6666666666666666,0.5502191308862621,0.26915685259158467,0.24418726230513663,0.642568867856806,0.7109787074002353,0.7630097654792727,0.6093063074579714,0.7505842979045404,0.7278620904219101,0.7126906153159236
0.7142857142857143,0.5895249695493301,0.2560975609756098,0.2289890377588306,0.670103907585144,0.6827659010887146,0.926059680595921,0.499873144077231,0.7275953667542386,0.9084740760955616,0.765500566880738
0.75,0.5263054009716576,0.26244251179930994,0.2442723852756735,0.6474774754964389,0.7292914551038009,0.6792730017938601,0.6156810436728877,0.7223538641333025,0.6081926525552404,0.6563751405388227
0.7777777777777778,0.5588353074787471,0.2751450257281375,0.24685678269328903,0.6474723589420318,0.6925299060344696,0.7359570897308169,0.5947270798456998,0.7389786835915468,0.6959926967014147,0.6914138874673695
0.875,0.5811171247582391,0.2845526181783454,0.24633059651967887,0.6425416866938273,0.688687018553416,0.7155393531811597,0.6058894384511003,0.7584274835125346,0.6716926776961603,0.6878872382102388
0.8888888888888888,0.5730142385867328,0.2846725613803134,0.2622665313767099,0.6533899126630841,0.6938192699894761,0.7040069600306916,0.6094199789527348,0.7181156302346197,0.679558528371577,0.6777752743974058
1.0,0.557069519661872,0.27814038736354557,0.2517605440401315,0.6508409125825106,0.6910202378186129,0.6535113310213859,0.6276796455012859,0.7264465572484249,0.6216343872171638,0.6573179802470651
