issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5637974702539474,0.27559242626679503,0.2502613538817306,0.6512651379291828,0.7095155637997848,0.6899345487744069,0.6203154651718487,0.7325857112537217,0.660001028619088,0.6757091884547662
2.0,0.5520283640076636,0.2728826734384036,0.24059011702053518,0.6443910539150238,0.6983068446318309,0.7381609982701212,0.6029531737875121,0.7332847244803774,0.7077441944849003,0.6955357727557278
3.0,0.5287072748490816,0.2679271114517991,0.24422141211225415,0.6409926116466522,0.7261659661928813,0.7285058369683194,0.5876304732509661,0.7192785452352057,0.7033902108892377,0.6847012665859322
4.0,0.5718871037438312,0.28974204166797135,0.2545607876586716,0.6388018816709519,0.7193657487630845,0.7409794241429885,0.598780717717242,0.7239945607611431,0.7200295944739187,0.695946074273823
5.0,0.5281101708191274,0.2599668848932177,0.233737692755602,0.6562732517719269,0.7127025246620178,0.7776322097940819,0.5871220680823196,0.7557833304923273,0.7004445982617428,0.7052455516576178
6.0,0.5869269509131304,0.2850322627251866,0.2643758144287956,0.6634548372692533,0.7197414371702406,0.6097365968859844,0.6527267971835687,0.7365691858922457,0.5969717740461479,0.6490010885019868
7.0,0.5192988399051259,0.2562857560371842,0.24111764857419898,0.6397836123194013,0.7219372817448207,0.5763441526814107,0.6337467219900149,0.756317368252793,0.5527281635327939,0.6297841016142531
8.0,0.5560832312372028,0.27460484711654704,0.2515158390541366,0.6501129019087639,0.693158317303312,0.667308308942608,0.6253337782738153,0.7338297451240955,0.6253179801432939,0.6629474531209532
9.0,0.5630526909971734,0.27957246374372074,0.2500949157462674,0.6525038108229637,0.6718475702218711,0.7048182404570275,0.6107769009153509,0.73565891886912,0.6709251557348772,0.6805448039940939
10.0,0.5281862139689449,0.26180600040026947,0.23543995408097212,0.6436095502641466,0.69934332591516,0.7205587767571188,0.6069335425734339,0.7309904395142327,0.692378576945898,0.6877153339476708
12.0,0.5979800491828162,0.2826571176433428,0.254725930975621,0.6381604671478271,0.6508055478334427,0.7374176245755975,0.6265671005518105,0.735221294849831,0.7001132835751431,0.6998298258880955
13.0,0.47888311024471975,0.2499393694529849,0.21832655573570056,0.6392822265625,0.7035029232501984,0.7548467764962622,0.6353259277192876,0.7155686239915457,0.680844047182951,0.6966463438475117
14.0,0.6445040214477212,0.3531937734836285,0.3367292225201072,0.6823258996009827,0.7722664475440979,0.924928754766468,0.6474075224008022,0.8055667194600039,0.8983566197980966,0.8190649041063426
