respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5848859070765565,0.30180683247617657,0.26434889010800755,0.6805715560913086,0.707896222670873,0.7116874877590921,0.6435169998350788,0.7401831754117306,0.6785451346964626,0.6934831994255911
1,0.5554469523244667,0.27810150020570623,0.2474696671417718,0.6506776590981791,0.7056335984699188,0.7068658363315891,0.6175412482319577,0.7405657739697268,0.6821664133790621,0.6867848179780839
2,0.5643772992524672,0.27927486759911263,0.2515610792031365,0.6493757755185167,0.6980457821240028,0.6966328948203239,0.6147811434299204,0.7355613527528204,0.6701278899392159,0.6792758202355702
3,0.5487160967628057,0.2717837163122277,0.2439748077486612,0.6454139102946271,0.6928790457301087,0.6462577637456384,0.6070795923310781,0.7409674419572845,0.6153790959464795,0.6524209734951202
4,0.5221446473667507,0.2612957410251636,0.23698984080999014,0.6295060873031616,0.727756941318512,0.6080895182071946,0.6186761086673583,0.7587916653504742,0.5580111304643589,0.6358921056723464
