issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5658616585680463,0.2769771569822659,0.24970891099152576,0.6523158761171194,0.7049042293658623,0.6888492950404225,0.6230241866153424,0.7246158903435308,0.6766892149179312,0.6782946467293067
2.0,0.5348827477250806,0.26597914269667383,0.23904665385950885,0.6473096569379171,0.7059889011912875,0.696918922705391,0.6074935783702128,0.7351719248290445,0.6735134971033654,0.6782744807520034
3.0,0.5412689477435718,0.27521505745470937,0.2476129885286976,0.6376975437005361,0.7210962216059367,0.7053378635085507,0.581614938729813,0.7323228815247681,0.6777118625504363,0.6742468865783919
4.0,0.5402690265360508,0.26396603127360485,0.24501589425339482,0.6354895234107971,0.7226801037788391,0.7125913161297828,0.6383958852173526,0.7276697321358249,0.6983503936510622,0.6942518317835056
5.0,0.5287139892019208,0.2555034032371225,0.23690469250166174,0.6464811325073242,0.6920708298683167,0.8032246670335429,0.5967562642781282,0.7484648584360241,0.7906296802962194,0.7347688675109787
6.0,0.5852005911689102,0.2850173312740401,0.25869050336677196,0.6567458642853631,0.7025045884980096,0.7283047018179658,0.654321694030352,0.7250043464300819,0.6971348262767435,0.7011913921387858
7.0,0.5262750366653287,0.2627378396331,0.237412059732544,0.6360421691622052,0.7214843843664441,0.6424899828491519,0.6274115064351717,0.7527279969436877,0.6495759407093801,0.6680513567343479
8.0,0.5565417554779963,0.27431547291546826,0.24889729068972435,0.6507478693257207,0.6926147635432257,0.7353696706222204,0.6243007363175029,0.7356809396640126,0.6920657049229436,0.69685426288167
9.0,0.5708779349579648,0.2864013288313985,0.25606804960090473,0.6566526191309094,0.6933538615703583,0.712734121764245,0.6151134263482337,0.7210328828836372,0.6861192867886514,0.6837499294461918
10.0,0.5596965317770277,0.2726653575783089,0.24625303084559652,0.6507880753941007,0.6909462765411094,0.7618394045834556,0.605840324431271,0.7255956653792844,0.709253825636155,0.7006323050075415
12.0,0.5921126221973498,0.30437265079861037,0.2738473164494794,0.6533045098185539,0.6840116158127785,0.7093491020088568,0.6621229363555436,0.6990634820603838,0.6522977683643931,0.6807083221972943
13.0,0.4991150354360983,0.2571754895365809,0.2187435054253188,0.6334605813026428,0.7318479617436727,0.6776996955670477,0.6091375113116015,0.7268757339931918,0.6309597442343781,0.6611681712765548
14.0,0.6491416309012876,0.3469387755102041,0.3304721030042918,0.6861875057220459,0.7118011116981506,0.9225770118556164,0.6346711076382605,0.7826274533291785,0.8955027375414945,0.8088445775911375
