issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5751623461843881,0.28195315713599467,0.24944247645683149,0.6516787295158093,0.7078920621138353,0.678103001723344,0.6167296012139794,0.7338453824726013,0.6661650455206017,0.6737107577326317
2.0,0.5486465500215392,0.27237726095063036,0.23897153515185482,0.6452062851852841,0.6998207277721828,0.7030818920050224,0.6040488839484607,0.7387409435915265,0.6675546926294801,0.6783566030436224
3.0,0.5283792523243532,0.2667675606736892,0.24030497178821528,0.6416475812594096,0.7161831041177114,0.6837563291424988,0.5848836241359278,0.7330416261163487,0.6486517423703018,0.6625833304412693
4.0,0.5360321377988144,0.2722348943890137,0.24303607909856884,0.6400788575410843,0.7232392013072968,0.7789529025509042,0.6396567394266863,0.740397345034016,0.7307913850349201,0.7224495930116317
5.0,0.5469221294062651,0.25923835247516125,0.23393680553390156,0.6529135704040527,0.700536435842514,0.6816488751541595,0.5827677631325705,0.7625706237100378,0.6905574428732727,0.6793861762175102
6.0,0.5860543513205121,0.2820560819036231,0.2632098188404736,0.6567029356956482,0.7189711994594998,0.610445018836427,0.647765407450252,0.7260070838226074,0.5415139959806549,0.6314328765224854
7.0,0.5357962752623293,0.26887628319078366,0.24377563938055527,0.6355711136545453,0.7269415259361267,0.6920792657146839,0.6357742546156999,0.74511198789396,0.6453968058321611,0.6795905785141263
8.0,0.563860224574396,0.28126781289588676,0.25495478286017137,0.650072534447131,0.6925731668437737,0.6890312753316276,0.6179473290987855,0.740815910186285,0.6644509237870896,0.6780613596009468
9.0,0.5568359713021057,0.28192076369440144,0.2531277833255718,0.6569711957126856,0.694570304825902,0.6986980797038175,0.6230134498725711,0.7447717338657186,0.6657147356777098,0.6830494997799542
10.0,0.5354063978234617,0.266625025700776,0.24104632219039177,0.6479489229343556,0.6814520988199446,0.7618106879608614,0.6078575467511927,0.7515448352880667,0.73857436786811,0.7149468594670578
12.0,0.5579554079008058,0.288427415311496,0.2625652710584607,0.6482465118169785,0.6776021048426628,0.6307093004629135,0.6219088714331993,0.7211608019738998,0.567617616025145,0.6353491474737893
13.0,0.47885034112629743,0.25384900617038525,0.22685892535260824,0.6414514680703481,0.7310705184936523,0.48713042469770257,0.6366075400007517,0.723094681552598,0.4911971151316438,0.584507440345674
14.0,0.5661080074487895,0.3480422622747048,0.3500931098696461,0.6986334919929504,0.751422107219696,0.3542691307193851,0.6863558178650082,0.7704748152582301,0.1915892125193227,0.5006722440904865
