respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5903868685235752,0.3081849528303641,0.2745231184494315,0.6670148273309072,0.7071943680445353,0.7249682092499318,0.6879269247236047,0.7328813591167008,0.638315107191792,0.6960229000705073
1,0.5513579786861307,0.2757784388270782,0.24917997370336722,0.6491990865718934,0.7086278966838314,0.7168695214005727,0.616191418338214,0.7348805835932809,0.6883774753030208,0.6890797496587722
2,0.5583823078477866,0.2753940930285156,0.2497125607849043,0.6477413438260555,0.6903981389477849,0.6835965264420208,0.612213431448698,0.7295104606418433,0.6524089166873492,0.6694323338049779
3,0.5505480397958009,0.2732299172784545,0.24167900410075188,0.6465160971159464,0.6907659749408345,0.6790442466022272,0.6130198737314835,0.7237359165186341,0.6507383515916487,0.6666345971109984
4,0.5548653734158402,0.26613293370053204,0.23673470315940817,0.6334071278572082,0.7131788551807403,0.7513900865745449,0.6220955084043589,0.7576016434270059,0.7215998437699171,0.7131717705439568
