voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.541269668767257,0.2681842020980325,0.23877384803932955,0.6471902307020415,0.7054716386926283,0.7037771800309717,0.6023411029640446,0.7314755145921189,0.6798058562117948,0.6793499134497325
0.5714285714285714,0.4639328958944784,0.21852742784657753,0.2058813197781392,0.640552818775177,0.7020067274570465,0.8693408853731726,0.6961772147993157,0.8341242859880207,0.799769120959853,0.7998528767800905
0.625,0.5476029682848178,0.2708439092367966,0.24261421542444306,0.6431859850883483,0.7233477056026458,0.7201216442580585,0.6342303126322372,0.7308179386012907,0.6824876844964282,0.6919143949970037
0.6666666666666666,0.5503121323178144,0.26720111593675644,0.24079850676549777,0.6418974540450356,0.7147757215933366,0.7742779366307823,0.6105098488303443,0.7387346732824563,0.7410016182863889,0.7161310192574929
0.7142857142857143,0.6201358863495985,0.2795299938157081,0.2557134033353922,0.670103907585144,0.6998025178909302,0.9198757572573232,0.5305627280045765,0.7023924992926511,0.8969097479384976,0.7624351831232621
0.75,0.5256196229109125,0.2610336428341553,0.2428588160358955,0.6479471211250012,0.7211925937579229,0.6422382642186696,0.6127398056071806,0.7324600252731656,0.5677636757405776,0.6388004427098982
0.7777777777777778,0.56380065691507,0.2752119098738258,0.24279007932695737,0.6464585065841675,0.6948698198795319,0.7683629257887163,0.57992691759962,0.7323537828719816,0.7437850559138508,0.7061071705435421
0.875,0.5678156888230358,0.28066521840472036,0.25086215176689325,0.6412018100420634,0.6912974556287129,0.694956684070578,0.6297389418900502,0.7564528596241996,0.6911567147374479,0.693076300080569
0.8888888888888888,0.577695429392929,0.29481911200191047,0.2653023387876679,0.6553415565779714,0.704810026920203,0.7145629010752204,0.6165237121394087,0.7147904495710347,0.7010244462420827,0.6867253772569365
1.0,0.5590427060464324,0.2800635533811531,0.2541819913773236,0.6502540813664258,0.689102902503337,0.6661510772854315,0.6268393345519517,0.7296817825053156,0.634706822585544,0.6643447542320606
