issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5766781329049406,0.27803533527749186,0.238750471459423,0.6460146294190333,0.694889103449308,0.7267794699625146,0.6080602759369395,0.7159039631214232,0.7070911681589719,0.6894587192949624
2.0,0.5595962787143802,0.2723876743937609,0.2344708758463068,0.6410788072480096,0.6775302274359597,0.7619043243278796,0.599559586949978,0.7222822417471146,0.7365373628909653,0.7050708789789845
3.0,0.5575176321846942,0.27582048970670325,0.23826433166239638,0.6351052701473237,0.7127958257993062,0.7640995929531497,0.5743174199112165,0.722689976566816,0.7550092076960845,0.7040290492818166
4.0,0.5664731794501916,0.27740017106541276,0.23702801387255862,0.636383330821991,0.7139122009277343,0.7760908696129258,0.6137937572874642,0.696911671665447,0.7624331460977694,0.7123073611659015
5.0,0.5199854329785566,0.24747466249046624,0.22671154619962763,0.6356583058834075,0.710906732082367,0.7634259252085731,0.5952365570824621,0.7518930033793716,0.7124014757538503,0.7057392403560643
6.0,0.5741750724337419,0.28070508460481514,0.24159898950699688,0.6508144736289978,0.69342350297504,0.7443870806169003,0.6341744644857004,0.6916755675193937,0.7210046393001893,0.697810437980546
7.0,0.5709556384709499,0.2770431075828464,0.23609674911998643,0.6294441095420292,0.7150447028023856,0.783535300421126,0.5918282379796498,0.7143869764801407,0.7569487809868939,0.7116748239669526
8.0,0.5644630028217542,0.27984058054088656,0.24437534594123014,0.6472310544787974,0.6865764230057814,0.6783401285177608,0.6233736139808365,0.7136368316056744,0.6623918000446426,0.6694355935372286
9.0,0.5894795520702626,0.29430192046407055,0.25218889563464497,0.6536892298609018,0.6903913803398609,0.7843626111465702,0.6064194570613396,0.7072704966681227,0.7690592879992709,0.7167779632188259
10.0,0.5766296184080665,0.27726288216929185,0.2362491763264735,0.6459578363983719,0.6880315255235743,0.7500347221376485,0.5957289330641875,0.711303513562266,0.7530454090917759,0.7025281444639695
12.0,0.5306334643830701,0.27905200401994906,0.25200826055830916,0.6524206921458244,0.6274528577923775,0.6812279099906704,0.6462558179473945,0.7174997420775031,0.6214798810328982,0.6666158377621165
13.0,0.4993233766275793,0.2575713999124715,0.21457765916956548,0.6254559655984243,0.6856485505898794,0.7311077514768209,0.5758632061013491,0.7344506380146448,0.7102755587983544,0.6879242885977922
14.0,0.5533290239172591,0.341747572815534,0.2831286360698125,0.6700392961502075,0.7598817348480225,0.2631589550889451,0.7104187313279452,0.67780518651913,0.1906738832556619,0.4605141890479206
