partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5539969662009245,0.2716985812458395,0.24993760027684464,0.6515877489000559,0.5095095844008029,0.6867244825332515,0.6214996418537257,0.7331670180663754,0.6636475111366124,0.6762596633974912
1.0,0.5615753177744832,0.2806325357287578,0.2513266443761461,0.6483081161136358,0.5169920687524365,0.7067827724665834,0.6176688113286722,0.7266459806388649,0.6793204354545648,0.6826044999721713
