respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.6153832015471065,0.31822100339484,0.2683470786748727,0.6775663693745931,0.6953483323256174,0.6497339737276353,0.6139552243446821,0.70150216749917,0.6324747064652338,0.6494165180091803
1,0.5544054992165828,0.27703617583856555,0.24984092697649035,0.6488363651498672,0.7022114400902102,0.7151926803186254,0.6243068823822809,0.7383406044813667,0.6835789421539513,0.6903547773340561
2,0.5686629996536788,0.2782788017662698,0.2528831821517836,0.6479615665351351,0.7022223357732097,0.7317549290274482,0.6156374092301463,0.7345325699876247,0.707096886730226,0.6972554487438613
3,0.5708914837155515,0.280204663287564,0.24677199383958284,0.6481758238195063,0.6975965892875587,0.7636551944734263,0.5991626206627949,0.7383783316695848,0.7348574892215574,0.7090134090068408
4,0.572841002013095,0.2713666270463104,0.23756775187737725,0.6257020056247711,0.7175148367881775,0.7491633075277491,0.6223327333956423,0.7478722495954744,0.7267800729227482,0.7115370908604035
