issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5606433173635644,0.27539038874186894,0.25022900501101997,0.6516538633750035,0.6971231350531945,0.7403073528326439,0.6204143183680921,0.7325024288876094,0.7244833278759127,0.7044268569910646
2.0,0.5323394124920741,0.265407313370445,0.23536431384611606,0.646228943268458,0.6958439230918885,0.7326475074564616,0.6088207708208068,0.7315466674088887,0.6991539366614492,0.6930422205869016
3.0,0.5421581660063892,0.27065563929205355,0.24416280852043523,0.6383658389250437,0.7176205277442932,0.7147403220178933,0.5788027712041723,0.7217797581602153,0.7055062401518222,0.6802072728835259
4.0,0.549336927287259,0.2732085792194011,0.24307788121120405,0.6403374135494232,0.7110678762197494,0.654536337474705,0.618294622770487,0.7133523595948689,0.648919936947171,0.6587758141968079
5.0,0.5532694982768407,0.26371131289627747,0.23757797151130475,0.6526145160198211,0.6930851697921753,0.8128425705289875,0.5748957727610164,0.7254335020979081,0.7803011563600312,0.7233682504369858
6.0,0.5615507893040926,0.2777315967001395,0.25953797675515694,0.6577282216813829,0.7128167549769083,0.628614288524961,0.6657149750034864,0.7409402625385669,0.6519219673652938,0.6717978733580772
7.0,0.5176437192914708,0.2545944504218522,0.24149968184734755,0.6443358319146293,0.7178285675389426,0.6017110406123419,0.6257646837353991,0.7553401895374046,0.5663867876685613,0.6373006753884267
8.0,0.5630299511026094,0.27645862795666565,0.24807710893440413,0.6463895016822262,0.6880540463371553,0.698854028974812,0.6127378038681022,0.7364107821688609,0.6782838433454623,0.6815716145893094
9.0,0.5732735044658092,0.28696569287424933,0.258456587706006,0.6585182519629598,0.6824929667636752,0.7068886905527408,0.6134745684239711,0.7311928592503076,0.6813003102162217,0.6832141071108103
10.0,0.5522701075949784,0.2687872579119394,0.2388079351557987,0.6442482383162887,0.6866581318555055,0.7461921138004727,0.6024407705309405,0.7261142394727566,0.721689923348642,0.699109261788203
12.0,0.5625718822070853,0.2949629163450582,0.26711322664872633,0.6615692526102066,0.6758559867739677,0.5375311662317609,0.6527719833584833,0.7139508753496834,0.5474799397043048,0.6129334911610581
13.0,0.4337215546544548,0.21840277040652387,0.20170151118508453,0.6267707943916321,0.7185078958670298,0.5837876063679209,0.6043871606517045,0.7299663483237148,0.5489803135802253,0.6167803572308913
14.0,0.5130960376091336,0.3106926698049764,0.3116185359301544,0.6730425953865051,0.6874228119850159,0.713944273878931,0.7908515775972338,0.7445899813478384,0.3493548724542027,0.6496851763195515
