voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5420178657192103,0.26154596699202115,0.23359124242922444,0.6510525925443806,0.7045699773578469,0.7597814766022142,0.5948152832204135,0.736509215017388,0.7412371551816119,0.708085782505407
0.5714285714285714,0.4639960392940436,0.1926768965740373,0.18707115200614166,0.6187757849693298,0.6989291906356812,0.5275726698290156,0.5918488459180857,0.722960305911717,0.49571825829370014,0.5845250199881296
0.625,0.5528571381984404,0.27304463044797395,0.23958138369641424,0.6490583211183548,0.7139878094196319,0.7081634671707742,0.6412336656868821,0.7436958498703706,0.6902970933256232,0.6958475190134126
0.6666666666666666,0.5473704918301767,0.26685686259960756,0.23825774039482972,0.642368681864305,0.722380496155132,0.7224094381743271,0.6110179386246014,0.7473035477796722,0.7098439149727941,0.6976437098878489
0.7142857142857143,0.497504159733777,0.2316666666666666,0.2479201331114808,0.6401706337928772,0.6838667988777161,0.1253399906929249,0.7520403765717886,0.696848601647307,0.1093113175003971,0.4208850716031044
0.75,0.5623911429816563,0.2805500575300252,0.2555829611656738,0.6517752225582416,0.7117713643954351,0.811637053634277,0.6002918569254392,0.7261072504521521,0.7734914606331043,0.7278819054112431
0.7777777777777778,0.5563956704770873,0.27566559954864006,0.24555645471163878,0.6482171213626862,0.6994342577457427,0.7271932597386471,0.6017664891758132,0.7250829944622568,0.7058768800952028,0.68997990586798
0.875,0.5795339140347548,0.2815688762412091,0.25780934277195305,0.640868604183197,0.6828123887379964,0.6896408364496132,0.6045570971952956,0.7518553829116236,0.6630205215530084,0.6772684595273851
0.8888888888888888,0.5668638376034117,0.28846323161851106,0.2657623982559018,0.6538464192188147,0.6962724617033293,0.6306229952167336,0.6272664180519416,0.7192446590576326,0.6358660475861858,0.6532500299781233
1.0,0.574056386082699,0.28928476193646724,0.2583909604132673,0.6512414004843113,0.6892755561966007,0.6625623460177207,0.6163369226390928,0.719459396304958,0.6361546743276351,0.6586283348223516
