issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5753725062528108,0.2794166435467703,0.25342310825348807,0.6515484282603631,0.6983023840647478,0.7526242245867046,0.6138736683251128,0.7245369815766695,0.7240079703767534,0.70376071121631
2.0,0.5428470679782221,0.2694922545144774,0.23948795986645682,0.6450286143355899,0.7058638721704483,0.7423227818909011,0.6094935580313848,0.737214597827182,0.7138416614638126,0.7007181498033201
3.0,0.5220491777692094,0.2671846481869997,0.24523894430443888,0.639149530728658,0.7255214889844258,0.6181985882587995,0.5960568356800262,0.7326427200205796,0.6028298581599285,0.6374320005298334
4.0,0.5697511376615731,0.28490130426272897,0.2543776544411216,0.6371856689453125,0.7188267230987548,0.8049155325246001,0.6222296313930282,0.7194762056867774,0.7797910464697309,0.7316031040185341
5.0,0.5302399726865943,0.256861486438818,0.23382119331159731,0.6463477075099945,0.7191500246524811,0.7074935942821365,0.5870777071537925,0.7774760518015459,0.6561661657323011,0.682053379742444
6.0,0.5944742884869064,0.2799826778434877,0.25693640051701483,0.6576625837220086,0.71689287159178,0.7945756568611242,0.6437997246946036,0.7460235588798715,0.7985617137355016,0.7457401635427752
7.0,0.5440405423699132,0.2727476819281983,0.24444668181044021,0.6341671815940312,0.7263391784259251,0.6395478119113572,0.6183634396416215,0.7450489161039412,0.6214316683254003,0.65609795899558
8.0,0.5645126263786032,0.2806902826755057,0.24928280187403123,0.6504528794599616,0.6845984988022542,0.7074584843952374,0.6163675997452084,0.7191803916529809,0.6789144280792954,0.6804802259681805
9.0,0.5816777145625751,0.291175638168915,0.2572893809462941,0.65562485717237,0.6860734233632684,0.7595050926302879,0.6122440835389975,0.7314903407622871,0.7426613928698997,0.7114752274503681
10.0,0.5567081056099336,0.26930144017135454,0.23888762991633017,0.6407649958575213,0.6822970112164816,0.6410172593769173,0.5968793798644041,0.720857013829847,0.6223437938558811,0.6452743617317623
12.0,0.5942898275510388,0.28590443538822363,0.2508856959443907,0.6451663598418236,0.6599489524960518,0.6758753286188846,0.6166580309611662,0.7072346950232258,0.6692777351533166,0.6672614474391483
13.0,0.48764629586839064,0.2508913450828041,0.22075273284121114,0.630649209022522,0.6909135282039642,0.4928946115181821,0.5867480609153062,0.7528477644556876,0.44626538989951664,0.5696889566971731
14.0,0.5794392523364487,0.3406113537117904,0.3302180685358255,0.6830381751060486,0.7946681976318359,0.7766079317040021,0.655602085904493,0.7188819788137695,0.6671471837551091,0.7045597950443434
