voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5353674839914738,0.261565927932072,0.23323064800036486,0.6485644808602989,0.7012178777554713,0.7357568783188813,0.6031791359914114,0.7274886769932076,0.7155818323783225,0.6955016309204557
0.5714285714285714,0.5296047347703905,0.23382659366524344,0.18955310139714804,0.6251148283481598,0.6399243772029877,0.84114371456303,0.603780533613888,0.7479957047157594,0.8298115263820589,0.755682869818684
0.625,0.5402712206593454,0.2642023966615266,0.24245609416670896,0.6445729106664657,0.7244152367115021,0.7338548119224373,0.6375809314024108,0.7257057619668607,0.6872904180427126,0.6961079808336053
0.6666666666666666,0.5493042694859489,0.26745656437884635,0.23934661807865784,0.6421158682216298,0.7075003336776386,0.7333389612939242,0.6193703377581146,0.7488155086879599,0.7208769026011755,0.7056004275852935
0.7142857142857143,0.5457184325108854,0.252906976744186,0.2249637155297532,0.6394514441490173,0.6851968169212341,0.8956504751070071,0.6472241237017071,0.7512509083328979,0.8531725745930876,0.7868245204336749
0.75,0.5709475241667108,0.28547872300817967,0.2520767542186882,0.6522127733780787,0.7053098128392146,0.7236439501400126,0.5948853132875098,0.7280155725657705,0.705044599157728,0.6878973587877553
0.7777777777777778,0.5446226253062616,0.26846058223274055,0.2429632148005495,0.6442546617984771,0.6906745600700378,0.7166323797927862,0.5977206787672056,0.7295211338662944,0.7008646580765604,0.6861847126257117
0.875,0.5895032388261754,0.28742362150502665,0.2465800113611047,0.6369383414586385,0.7002956509590149,0.7465593099735727,0.5850679427817929,0.7530825661980741,0.7049922029601796,0.6974255054784048
0.8888888888888888,0.559135919195429,0.2815837507049329,0.2608048584655648,0.65386347879063,0.6878508275205438,0.6287300400706483,0.6194512105852715,0.7283123767668006,0.6357757692928604,0.6530673491788953
1.0,0.5612174289354908,0.27988531189947413,0.2535051477256099,0.6511639785968651,0.686864066932161,0.6986817623414234,0.6204024811873956,0.7303692433640596,0.6725845861361484,0.6805095182572568
