issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5675504011644417,0.27832611097630067,0.24904965092955617,0.6520799320477706,0.699698977286999,0.7307976393159131,0.6212540649956017,0.7243332692824445,0.6814400026235409,0.689456244054375
2.0,0.534109314106399,0.2650329006513966,0.23892730443808202,0.6461674610773722,0.6991430222988129,0.7643240793355577,0.6066397337424964,0.7444334467231977,0.7157886263441965,0.707796471536362
3.0,0.5534187791496408,0.27988256618593865,0.24942447361967435,0.6384340107440949,0.7158484280109405,0.7446105241517071,0.5825282438896067,0.7298145084616711,0.7190822061012967,0.6940088706510703
4.0,0.5402852749648103,0.2675447092060796,0.2338907386359171,0.6377135276794433,0.7075455546379089,0.7202272732473529,0.6294756014137652,0.7231113397078859,0.6737409006685617,0.6866387787593915
5.0,0.5200607228090424,0.2438636031647349,0.22895897707352897,0.6493965923786164,0.696175491809845,0.6606594237407147,0.6014427866695882,0.7410441146866307,0.6112482929129539,0.6535986545024719
6.0,0.586843019067442,0.2827257844421319,0.2500989027919896,0.6572481261359321,0.7049383587307401,0.5935290462612282,0.6447121148304314,0.7457803401363212,0.581867704388596,0.6414723014041441
7.0,0.5436478774070292,0.2624857006977065,0.2383443915180922,0.6350875539439065,0.7060372105666569,0.6591906975480553,0.5969022017817901,0.7196776431153706,0.6194785649125991,0.6488122768394537
8.0,0.5617189615073974,0.2769355328330339,0.2504927156918121,0.6481844830340233,0.6960266461406929,0.7072541386650318,0.6242214463457388,0.7293223737856716,0.683706895599799,0.6861262135990603
9.0,0.5825833152606056,0.29499032318320084,0.2627041890593263,0.6604091301560402,0.6853224579244852,0.7680379432981352,0.6154598453605563,0.7154576403097661,0.7315492848168565,0.7076261784463286
10.0,0.5670099860643234,0.2736318126369878,0.2452829214266503,0.6421280635727776,0.6890850376199793,0.7818793736940342,0.6038948643271861,0.7124069606565638,0.7772912502738535,0.7188681122379094
12.0,0.6016252876777991,0.2991975236123023,0.2611802212563162,0.6520305052399635,0.6855641677975655,0.7529374624478972,0.6223160819873756,0.703323255732489,0.753279752701685,0.7079641382173617
13.0,0.5037964733756688,0.2535990169575216,0.2243938720692847,0.6394098401069641,0.7019791503747305,0.5380645252316328,0.5944595857199763,0.716689211118184,0.49510433555468003,0.5860794144061182
14.0,0.6508620689655172,0.343042071197411,0.3523706896551724,0.6857381463050842,0.7316476106643677,0.8011413577804016,0.6175938233555761,0.6438927815092818,0.8510663801268198,0.7284235856930198
