decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5674494043942535,0.27851639855707216,0.24915346017609916,0.6505485329464191,0.6946306342387017,0.7099304260926311,0.6114504463988368,0.7290546329566894,0.6923237818674227,0.685689821828895
2.0,0.5587458285115996,0.27505182060879757,0.24593027471676457,0.6460640834088911,0.6975057585197583,0.7187081187592322,0.6115815377255779,0.7331532341272367,0.6911238243627978,0.6886416787437111
