voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5373561163544722,0.25965285390708753,0.2339411309651543,0.6467146873474121,0.7100614965508837,0.7480743120665694,0.6014456000035716,0.7492192534977364,0.7286921479751794,0.7068578283857642
0.5714285714285714,0.42090207540634755,0.1982936066879396,0.20846576595494537,0.6390568017959595,0.637292742729187,0.6833162660370654,0.714445922992406,0.8288358713574997,0.5553819137094712,0.6954949935241106
0.625,0.5230176842484509,0.26190548423310306,0.23414462311202158,0.6464826494455338,0.7206940799951553,0.7531713090418657,0.6614374212367529,0.7389746861697345,0.6712374859141249,0.7062052255906195
0.6666666666666666,0.5646195222309086,0.2731089000514001,0.24198376094360133,0.6433723774823276,0.7042291597886519,0.7204428459187888,0.614998352788746,0.7319313035506615,0.7037123864692529,0.6927712221818624
0.7142857142857143,0.5974499089253188,0.2735562310030395,0.2452944748026715,0.6493300795555115,0.6608174443244934,0.8665008821326085,0.5717053908435604,0.7277149625877398,0.8418835475064829,0.751951195767598
0.75,0.5593978291570418,0.2745158066280167,0.25175218538263666,0.6491886537808639,0.707230975994697,0.7000759434109514,0.6060914287665734,0.7195565044961126,0.6525473077012609,0.6695677960937245
0.7777777777777778,0.5459498150623269,0.2705370105911454,0.2421212288600894,0.648577606678009,0.7005788397789001,0.7790546642475005,0.5974350421885005,0.7246971181086153,0.7322350175591746,0.7083554605259478
0.875,0.5817054441415831,0.27557149685608107,0.23963671308506676,0.6328158855438233,0.6874490141868591,0.7972845973608992,0.5864366330962534,0.7299189345189071,0.7292101277283733,0.7107125731761083
0.8888888888888888,0.5636506059701913,0.2817923888908743,0.2537176372561584,0.6533188585079077,0.6997412226416848,0.69777604963387,0.6328605846530975,0.7179734272653581,0.684785501315047,0.6833488907168431
1.0,0.5731271252408001,0.28752147279023654,0.2582075433468963,0.6518249829946938,0.687914135850082,0.7162305728403434,0.6215108435289894,0.7173181956375756,0.6756774417946605,0.6826842634503922
