issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5748165688698195,0.2787692222782575,0.24586979708401988,0.6502063613671523,0.7019777467617622,0.7443680703082318,0.6134041146577118,0.7291293171785471,0.7197604919802862,0.7016654985311943
2.0,0.5476243940643983,0.26976300811365844,0.23934414224036896,0.646004875500997,0.6940697643491957,0.694121890245362,0.6054570658867228,0.7360328957409662,0.6760465657869965,0.6779146044150118
3.0,0.5482545780786369,0.27230363668022634,0.24603874047277094,0.6439461509386698,0.7124909301598866,0.8055365684318135,0.592614532038379,0.7378063994970936,0.7506713924123328,0.7216572230949047
4.0,0.5590102450573504,0.27944650276455346,0.24609630280348585,0.6399088859558105,0.7172845393419266,0.7198993699201873,0.6140960219393533,0.7251946321067894,0.7228368958552149,0.6955067299553862
5.0,0.5680507022549759,0.27146276622001414,0.2318698999939472,0.6516057252883911,0.7133180499076843,0.7949548251619548,0.5832866323218951,0.7640726558316564,0.7835381650397555,0.7314630695888155
6.0,0.5328896306512756,0.2619982509802415,0.23663839689240154,0.6553582814004686,0.687636759546068,0.8038013872569919,0.627199094745967,0.7404055782013893,0.8005631486699375,0.7429923022185714
7.0,0.5650878942595676,0.27834730706273975,0.2571458726258683,0.6307624408176967,0.7119435710566384,0.7063506711938298,0.6077566472770359,0.7221183057732042,0.6773580697516471,0.6783959234989293
8.0,0.5691397723006513,0.2797351892995328,0.2513030750519626,0.6492065454738728,0.6876669469950856,0.6863543711573806,0.6186469500837277,0.7388111432749704,0.6616518248422055,0.676366072339571
9.0,0.5735969907492915,0.28619418907116234,0.2595272995856579,0.654522922821343,0.6891970373690128,0.7272417652928779,0.6144730025373757,0.7168734720571819,0.7140536034405085,0.693160460831986
10.0,0.5449808749038557,0.2659966540317492,0.24168672831983895,0.644858510405929,0.6787573805561772,0.6685674721734196,0.6013435355498232,0.7209609953433068,0.6427008099327446,0.6583932032498235
12.0,0.5662598407454051,0.2824468149106731,0.26021683607397245,0.6442809700965881,0.6996792107820511,0.6091104342657743,0.6431658999005461,0.6855836062588858,0.5759076210608565,0.6284418903715157
13.0,0.4807784196347238,0.2399821048279893,0.21334984527266046,0.6361970206101736,0.7200468480587006,0.6007394034148216,0.5723782623663021,0.729592749332756,0.5358585377731958,0.6096422382217689
14.0,0.5056403450564035,0.3136212624584718,0.3357664233576642,0.6806154251098633,0.7986283302307129,0.1689937937334248,0.7050532280339175,0.7150838370719735,0.2630067482438714,0.4630344017707968
