index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1
238,1.0,2.0,1.0,0.6666666666666666,1,0.6425992779783393,0.3313253012048193,0.3333333333333333,0.6500218510627747
239,8.0,1.0,1.0,0.6666666666666666,1,0.6392132759680393,0.288,0.26060233558696994,0.6551369428634644
240,8.0,1.0,1.0,0.7777777777777778,3,0.5922053231939164,0.3558515699333967,0.2965779467680608,0.6420220732688904
241,2.0,2.0,0.0,0.5555555555555556,3,0.48736462093862815,0.26829268292682923,0.2509025270758123,0.6810205578804016
242,8.0,2.0,1.0,1.0,3,0.6394686907020873,0.38022813688212925,0.3206831119544592,0.7214106321334839
243,8.0,2.0,1.0,1.0,3,0.6286065070595456,0.35279655808236016,0.30448127685696746,0.6696335673332214
244,8.0,1.0,0.0,0.5555555555555556,2,0.5544780376497432,0.19988577955454026,0.22133485453508273,0.655753493309021
245,3.0,1.0,1.0,0.5555555555555556,3,0.5715859030837005,0.2954796030871003,0.2797356828193832,0.690436601638794
246,1.0,1.0,0.0,1.0,2,0.6279650436953808,0.29000000000000004,0.26217228464419473,0.6593332886695862
247,9.0,2.0,1.0,0.6666666666666666,3,0.49382716049382713,0.2126081582200247,0.21481481481481482,0.602432131767273
248,1.0,1.0,0.0,1.0,1,0.5794871794871795,0.3239074550128535,0.39230769230769225,0.67486572265625
249,3.0,2.0,0.0,0.5555555555555556,2,0.542233209723939,0.3134020618556701,0.2620519159456119,0.6522546410560608
250,1.0,2.0,1.0,0.5555555555555556,1,0.5803161652218256,0.29096477794793263,0.25497195308516063,0.620406985282898
251,2.0,2.0,1.0,0.6666666666666666,3,0.5524861878453039,0.31646108039132287,0.23799405014874628,0.6502056121826172
252,13.0,2.0,0.0,0.6666666666666666,1,0.5211538461538462,0.23099133782483158,0.22211538461538463,0.6318277716636658
253,9.0,1.0,0.0,1.0,3,0.5479166666666666,0.19206680584551147,0.20625,0.6412877440452576
254,8.0,2.0,0.0,0.75,2,0.6265328874024527,0.32366071428571425,0.27759197324414714,0.6573458313941956
255,1.0,1.0,0.0,1.0,1,0.5306122448979592,0.24856909239574815,0.23510204081632652,0.6406605243682861
256,1.0,2.0,1.0,0.875,1,0.446785325099891,0.19920029080334423,0.17290228841264074,0.6148697137832642
257,2.0,1.0,0.0,1.0,1,0.6159936658749009,0.3045202220459952,0.29612034837688045,0.6746432781219482
258,9.0,2.0,0.0,0.6666666666666666,2,0.6031933767001774,0.22380106571936056,0.19041986989946777,0.6260630488395691
259,2.0,1.0,1.0,1.0,1,0.6639908256880734,0.3203214695752009,0.29128440366972475,0.6505478620529175
260,8.0,2.0,0.0,0.75,1,0.29833620195065974,0.16427340608845492,0.1904761904761905,0.6791797280311584
261,9.0,1.0,0.0,0.75,2,0.6007442849548112,0.2852581160191591,0.2700691121743753,0.653842031955719
262,8.0,1.0,1.0,0.6666666666666666,2,0.4657293497363796,0.2605633802816901,0.2390158172231986,0.6408101916313171
263,7.0,1.0,1.0,0.75,2,0.6535733769776323,0.3910431458219552,0.4004364429896345,0.6513552069664001
264,2.0,2.0,0.0,1.0,1,0.6083213773314204,0.3764367816091954,0.31994261119081774,0.6786054968833923
265,8.0,2.0,1.0,0.75,3,0.36552100381887614,0.18569087930092845,0.2236770321876705,0.6307938098907471
266,2.0,2.0,0.0,0.5714285714285714,1,0.5782082324455206,0.2762966553562773,0.24600484261501213,0.6171352863311768
267,1.0,2.0,1.0,0.875,1,0.4844943820224719,0.23481781376518218,0.2166292134831461,0.6289325952529907
268,8.0,1.0,1.0,0.75,2,0.6224010731052985,0.28072531900604436,0.2535211267605634,0.6852428913116455
269,10.0,2.0,0.0,0.75,3,0.6446629213483146,0.30801687763713076,0.3230337078651685,0.6799005270004272
270,2.0,2.0,1.0,0.875,1,0.65,0.2935153583617747,0.23522727272727273,0.6556417346000671
271,8.0,1.0,1.0,1.0,3,0.5918580375782881,0.3270637408568443,0.290187891440501,0.6680554747581482
272,2.0,2.0,0.0,1.0,1,0.257761053621825,0.11310084825636194,0.1411100658513641,0.5938016772270203
273,3.0,2.0,1.0,0.75,1,0.6399427344309234,0.34121863799283153,0.34216177523264135,0.6561834216117859
274,10.0,2.0,0.0,1.0,3,0.5541125541125541,0.2501547987616099,0.22263450834879409,0.6010261178016663
275,1.0,2.0,1.0,0.8888888888888888,1,0.6435331230283912,0.2905874921036008,0.2422712933753943,0.6752917766571045
276,8.0,1.0,1.0,0.875,2,0.5907859078590785,0.2401628222523745,0.24525745257452577,0.6127439737319946
277,1.0,1.0,1.0,0.8888888888888888,2,0.5475862068965516,0.3038674033149172,0.3296551724137931,0.6319468021392822
278,8.0,1.0,1.0,1.0,1,0.5636363636363636,0.31866464339908956,0.2681818181818182,0.6859915852546692
279,6.0,2.0,1.0,1.0,3,0.33359073359073355,0.1500386697602475,0.1606177606177606,0.6056804060935974
280,3.0,1.0,0.0,0.75,1,0.4703049759229535,0.18810289389067522,0.22792937399678972,0.6347362995147705
281,1.0,2.0,1.0,0.625,1,0.5750000000000001,0.3123262279888786,0.27685185185185185,0.6803964376449585
282,1.0,1.0,0.0,0.625,1,0.5641025641025641,0.2154065620542083,0.2393162393162393,0.6395524144172668
283,1.0,2.0,1.0,0.625,1,0.6327236777063766,0.2968827313211282,0.23727137913989127,0.6428596377372742
284,1.0,2.0,1.0,1.0,1,0.13463324048282266,0.07063197026022304,0.08542246982358404,0.5612788796424866
285,2.0,1.0,0.0,1.0,1,0.5924875974486179,0.269694819020582,0.2664776754075124,0.683888852596283
286,9.0,1.0,0.0,1.0,2,0.4264264264264264,0.2691729323308271,0.26126126126126126,0.6548252105712891
287,1.0,2.0,1.0,1.0,1,0.6277873070325901,0.3113909559244418,0.24471126357918813,0.6275575160980225
288,8.0,2.0,1.0,0.8888888888888888,3,0.6556798116539141,0.32410135533294054,0.3084167157151265,0.6788132190704346
289,1.0,2.0,1.0,0.6666666666666666,1,0.5898477157360407,0.25609756097560976,0.20913705583756345,0.6661496162414551
290,1.0,1.0,0.0,1.0,1,0.6604215456674473,0.32825322391559203,0.3278688524590164,0.6532285213470459
291,2.0,2.0,0.0,1.0,4,0.6097867001254705,0.2964824120603015,0.2572145545796738,0.634689450263977
292,1.0,2.0,1.0,1.0,1,0.6157303370786518,0.27156789197299325,0.2307116104868914,0.662120521068573
293,8.0,1.0,1.0,1.0,2,0.5717998700454842,0.269355888093689,0.24431448992852503,0.6660733222961426
294,1.0,1.0,0.0,0.625,1,0.6336633663366337,0.30453257790368266,0.26449787835926447,0.6786250472068787
295,8.0,1.0,0.0,0.7142857142857143,2,0.6164215686274509,0.2785276073619632,0.2438725490196078,0.639764666557312
296,1.0,2.0,0.0,0.75,2,0.589006555723651,0.281675921251893,0.24205748865355523,0.6235551238059998
297,8.0,1.0,1.0,0.5714285714285714,1,0.4679216288897427,0.22760476739715496,0.20514790626200535,0.6487799286842346
298,2.0,1.0,1.0,1.0,1,0.4328453214513049,0.23836838750796688,0.21642266072565244,0.6596556305885315
299,9.0,2.0,1.0,1.0,1,0.5602365114560236,0.28127313101406365,0.24094604582409462,0.657713770866394
300,2.0,1.0,1.0,1.0,2,0.6259914582062233,0.30788026878436164,0.2794386821232459,0.6435112953186035
301,8.0,2.0,0.0,1.0,2,0.46629213483146076,0.26300984528832627,0.24719101123595505,0.648216187953949
302,9.0,1.0,1.0,0.75,2,0.5489260143198089,0.28207171314741036,0.2561654733492442,0.6426442861557007
303,8.0,1.0,1.0,1.0,1,0.527363184079602,0.30879911455451026,0.24322830292979544,0.6498150825500488
304,1.0,1.0,0.0,0.875,1,0.578853046594982,0.24955116696588872,0.22759856630824374,0.6525218486785889
305,7.0,2.0,0.0,0.75,2,0.5997074597757192,0.2625671059053197,0.19697708434909797,0.6453948020935059
306,8.0,1.0,0.0,1.0,3,0.6084568918176825,0.2924683892248488,0.2701812191103789,0.5934420824050903
307,1.0,1.0,1.0,1.0,3,0.6129559063690802,0.2920980926430518,0.24387588459444748,0.6498099565505981
308,8.0,1.0,1.0,1.0,1,0.6047411707789067,0.3418886198547216,0.23996129656507015,0.6600844264030457
309,1.0,1.0,1.0,0.625,2,0.6209029066171924,0.25139318885448914,0.23995052566481137,0.6568965315818787
310,1.0,1.0,0.0,0.75,1,0.6206014075495841,0.28315182575272263,0.3134996801023673,0.690214216709137
311,1.0,2.0,1.0,0.875,1,0.6378103119032463,0.28808158062460165,0.2673456397199236,0.6620394587516785
312,5.0,2.0,1.0,0.625,1,0.46217048955837037,0.2199383350462487,0.17048955837042107,0.652915358543396
313,4.0,2.0,1.0,0.625,1,0.6059275521405049,0.29120879120879123,0.287596048298573,0.6577779054641724
314,9.0,1.0,0.0,1.0,2,0.5675877520537714,0.2513089005235602,0.27184466019417475,0.6276195049285889
315,8.0,1.0,1.0,1.0,2,0.6061684460260973,0.26365795724465557,0.26571767497034404,0.6756662726402283
316,9.0,2.0,1.0,0.625,1,0.5704330512692882,0.28699551569506726,0.23792931806869091,0.6347936987876892
317,1.0,1.0,0.0,1.0,1,0.6291759465478842,0.3054626532887402,0.25501113585746105,0.6829628944396973
318,2.0,2.0,1.0,1.0,1,0.6126604692341744,0.3668586619406291,0.2965914121292607,0.6965382695198059
319,4.0,1.0,1.0,0.8888888888888888,2,0.6312817617165443,0.30638778971170155,0.2619988706945228,0.6431680917739868
320,1.0,1.0,0.0,1.0,1,0.4616376531270149,0.24273724983860553,0.2269503546099291,0.6381559371948242
321,4.0,1.0,1.0,0.8888888888888888,2,0.5290556900726392,0.3054545454545455,0.28329297820823246,0.6443145871162415
322,1.0,2.0,1.0,0.75,1,0.5033320266562133,0.22518634758728912,0.1991375931007448,0.607509970664978
323,9.0,1.0,0.0,0.5555555555555556,3,0.5755935027072053,0.33263859941642354,0.2940441482715535,0.646945595741272
324,2.0,2.0,0.0,1.0,2,0.4149555623659209,0.23121741796994788,0.16855654305853512,0.6243274807929993
325,2.0,1.0,1.0,1.0,2,0.6767971946230275,0.3510825043885313,0.2571595558153127,0.6333158016204834
326,10.0,2.0,1.0,1.0,2,0.47025892232330296,0.2396636299929923,0.22813156053184047,0.6557714343070984
327,8.0,1.0,1.0,0.75,3,0.5292134831460674,0.2688413948256468,0.24606741573033708,0.5988478660583496
328,1.0,1.0,0.0,0.5555555555555556,1,0.6353901070882203,0.32976008167432364,0.25497195308516063,0.6649801135063171
329,1.0,2.0,1.0,1.0,1,0.5228931652289317,0.26179401993355483,0.26675514266755146,0.6327240467071533
330,2.0,2.0,1.0,1.0,1,0.6109563602599815,0.32806691449814124,0.2776230269266481,0.6416934132575989
331,2.0,2.0,1.0,1.0,1,0.631027253668763,0.32843651626442816,0.2662473794549266,0.690056324005127
332,3.0,2.0,1.0,1.0,1,0.5781142463867859,0.27153687112336317,0.276668960770819,0.6856377124786377
333,2.0,2.0,1.0,1.0,1,0.5685997171145686,0.2529495044832469,0.2197076850542197,0.6137811541557312
334,9.0,1.0,1.0,1.0,2,0.5988872028325747,0.3189873417721519,0.28022255943348506,0.6348385810852051
335,8.0,1.0,0.0,1.0,2,0.6339920948616601,0.29136975455265235,0.3019762845849802,0.6635315418243408
336,8.0,1.0,1.0,1.0,1,0.3650190114068441,0.2552380952380952,0.24904942965779467,0.6926873922348022
337,10.0,2.0,1.0,1.0,2,0.6631509558338826,0.3564356435643564,0.28477257745550427,0.6626383066177368
338,8.0,2.0,1.0,1.0,2,0.47558100370495116,0.2885069093360297,0.2155607948804311,0.6288053393363953
339,8.0,1.0,1.0,0.875,2,0.6588957055214724,0.33783783783783783,0.31656441717791406,0.6304424405097961
340,8.0,1.0,1.0,1.0,1,0.4466177669111654,0.20408163265306126,0.21678891605541972,0.6601535081863403
341,1.0,2.0,1.0,0.75,1,0.6693835965359144,0.36308006119326874,0.2771268466632705,0.6607649326324463
342,2.0,1.0,1.0,1.0,3,0.5806916426512968,0.3203463203463204,0.30835734870317,0.6927068829536438
343,8.0,2.0,1.0,1.0,2,0.6018991964937911,0.3335771762984638,0.2965668371073777,0.6825032234191895
344,9.0,2.0,1.0,1.0,0,0.4969512195121951,0.2671755725190839,0.2591463414634146,0.669967532157898
345,9.0,1.0,0.0,0.75,1,0.6730310262529834,0.3655913978494624,0.30190930787589493,0.711929440498352
346,1.0,2.0,1.0,0.75,1,0.5838187702265372,0.21386908619572262,0.24595469255663432,0.6499148607254028
347,2.0,2.0,1.0,1.0,1,0.5515632291180588,0.31106959364782816,0.26598226784881007,0.6257578730583191
348,3.0,2.0,0.0,1.0,2,0.49760000000000004,0.2602081665332266,0.19999999999999998,0.6248887777328491
349,9.0,1.0,1.0,0.875,1,0.5662847790507365,0.3113052976515565,0.2815057283142389,0.6372502446174622
350,1.0,2.0,1.0,0.5555555555555556,1,0.6655913978494623,0.35737351991388583,0.26129032258064516,0.6404305696487427
351,9.0,1.0,1.0,1.0,2,0.5283218634197989,0.2957074721780604,0.27739544732662785,0.6385626196861267
352,2.0,1.0,1.0,0.625,3,0.44084507042253523,0.23695345557122707,0.2661971830985916,0.5964277982711792
353,1.0,2.0,1.0,0.625,1,0.5885885885885885,0.283567134268537,0.23523523523523523,0.6360602974891663
354,4.0,2.0,0.0,0.625,1,0.5902353966870095,0.3036649214659686,0.2676547515257192,0.6228997111320496
355,13.0,1.0,0.0,0.75,3,0.518401266323704,0.26613861386138615,0.21764938662445588,0.6615259647369385
356,4.0,2.0,1.0,0.875,1,0.6496598639455782,0.3427922814982974,0.29818594104308394,0.649591326713562
357,3.0,2.0,1.0,1.0,1,0.42157558552164653,0.24449182658137883,0.2512420156139106,0.6359715461730957
358,1.0,2.0,1.0,0.625,1,0.32000000000000006,0.19119119119119118,0.2,0.6243177652359009
359,9.0,2.0,1.0,0.7777777777777778,1,0.6278392545136867,0.29737609329446063,0.27722772277227725,0.6809797883033752
360,1.0,1.0,0.0,1.0,1,0.38375796178343946,0.20095693779904306,0.2181528662420382,0.6426385045051575
361,8.0,2.0,1.0,1.0,3,0.6528138528138528,0.3642671292281007,0.2961038961038961,0.6755955219268799
362,8.0,2.0,1.0,1.0,2,0.5529411764705882,0.27249789739276703,0.2134453781512605,0.6717326045036316
363,8.0,2.0,1.0,0.875,2,0.6014814814814815,0.3005437469105289,0.22617283950617284,0.6805983185768127
364,2.0,2.0,1.0,1.0,2,0.5101634117178159,0.2592740327084164,0.24312475089677163,0.6323530673980713
365,1.0,1.0,1.0,1.0,1,0.605353466026081,0.2831615120274914,0.25669183253260125,0.6596381664276123
366,8.0,1.0,0.0,0.75,3,0.5981140547822181,0.3056179775280899,0.23170184104176023,0.6948133707046509
367,8.0,2.0,0.0,1.0,2,0.562429696287964,0.2702702702702703,0.24184476940382452,0.6135473251342773
368,9.0,1.0,1.0,1.0,2,0.5065666041275797,0.3118346900438322,0.23889931207004378,0.7174217700958252
369,9.0,1.0,1.0,1.0,3,0.6216216216216217,0.31701030927835055,0.31145431145431146,0.6933318972587585
370,3.0,2.0,1.0,0.7777777777777778,1,0.3594520547945206,0.22600109709270433,0.20712328767123286,0.6025341153144836
371,1.0,1.0,0.0,0.75,1,0.611877624475105,0.30150150150150146,0.2699460107978404,0.6030185222625732
372,9.0,1.0,1.0,1.0,3,0.5852187028657617,0.3029693004529441,0.2735042735042735,0.6739869117736816
373,9.0,2.0,1.0,1.0,2,0.6472177201512697,0.3299080584099513,0.26256077795786065,0.6441397070884705
374,2.0,1.0,0.0,0.7777777777777778,1,0.49009474590869945,0.25775862068965516,0.22308354866494404,0.6697352528572083
375,2.0,1.0,1.0,0.6666666666666666,2,0.36751194413818444,0.18021331371827876,0.16905549430356487,0.611050546169281
376,2.0,1.0,1.0,0.5555555555555556,2,0.4825622775800712,0.2606837606837607,0.21281138790035586,0.5997276902198792
377,9.0,2.0,1.0,1.0,3,0.6363636363636364,0.35867237687366166,0.2951871657754011,0.6971705555915833
378,9.0,2.0,1.0,0.5555555555555556,1,0.5872340425531916,0.2992545260915868,0.25319148936170216,0.6745262145996094
379,2.0,2.0,1.0,1.0,1,0.6402088772845953,0.30214323052796654,0.2610966057441253,0.6313430666923523
380,1.0,2.0,1.0,1.0,1,0.5493513818386915,0.2766798418972332,0.24816694867456288,0.685458779335022
381,1.0,2.0,1.0,0.5555555555555556,1,0.5681610247026532,0.2967032967032967,0.2717291857273559,0.6505875587463379
382,1.0,1.0,0.0,0.625,1,0.5923026744944554,0.2756368386675376,0.2622309197651663,0.6609509587287903
383,9.0,1.0,1.0,1.0,2,0.618756371049949,0.32755102040816325,0.28134556574923547,0.6543979048728943
384,1.0,2.0,1.0,0.6666666666666666,1,0.5834983498349835,0.3027098479841374,0.2706270627062706,0.6552093625068665
385,1.0,2.0,1.0,0.8888888888888888,1,0.615546218487395,0.31335436382754994,0.22163865546218486,0.6457871794700623
386,1.0,1.0,0.0,0.5555555555555556,1,0.5732866433216608,0.2964446670005008,0.23511755877938964,0.6878418326377869
387,8.0,2.0,0.0,1.0,2,0.4998121007140172,0.24595712673937567,0.2036828260052612,0.6098687648773193
388,1.0,1.0,0.0,1.0,1,0.3585657370517928,0.1437125748502994,0.18525896414342627,0.6093551516532898
389,8.0,1.0,1.0,1.0,2,0.5933551708001872,0.3353629976580796,0.25549836218998595,0.6739327311515808
390,8.0,1.0,1.0,1.0,2,0.5568120624663436,0.2587601078167116,0.25525040387722137,0.6649236679077148
391,7.0,1.0,1.0,0.5555555555555556,2,0.6613965744400526,0.3496042216358839,0.34782608695652173,0.62668776512146
392,7.0,1.0,1.0,0.5555555555555556,2,0.49325793823401476,0.19242490204614715,0.18703784254023487,0.6277703046798706
393,9.0,1.0,1.0,1.0,2,0.555696738670055,0.28232301822806277,0.23718763235916984,0.6437103748321533
394,9.0,2.0,1.0,1.0,2,0.6208985360928825,0.3658413340070743,0.28975265017667845,0.6897484064102173
395,9.0,2.0,1.0,1.0,3,0.5352798053527981,0.25995125913891143,0.28386050283860503,0.6549443602561951
396,1.0,2.0,1.0,0.6666666666666666,1,0.5954631379962193,0.30652790917691575,0.2438563327032136,0.6518478393554688
397,2.0,1.0,1.0,0.5555555555555556,2,0.6362763915547025,0.33045148895292986,0.30710172744721687,0.6797633171081543
398,7.0,1.0,1.0,0.5555555555555556,3,0.41644461362771223,0.20190476190476186,0.1636848115721355,0.6132698059082031
399,2.0,1.0,1.0,0.625,2,0.5179017485428808,0.2166666666666667,0.19567027477102414,0.6187887787818909
400,9.0,1.0,0.0,0.5555555555555556,3,0.3952887101407641,0.21040528887611382,0.16891697787991955,0.6247680187225342
401,1.0,1.0,0.0,1.0,1,0.2824858757062147,0.16534541336353342,0.17401129943502824,0.6469568014144897
402,1.0,2.0,1.0,1.0,1,0.636896046852123,0.3284457478005865,0.30453879941434847,0.6561374664306641
403,8.0,2.0,0.0,1.0,2,0.5799293998991427,0.3170116102978294,0.2612203731719617,0.6307410597801208
404,3.0,2.0,1.0,0.8888888888888888,1,0.5989356555394292,0.33995157384987895,0.2883405902273827,0.6516647338867188
405,1.0,2.0,1.0,0.7777777777777778,1,0.3522476050110538,0.1948339483394834,0.19602063375092116,0.660365879535675
406,2.0,1.0,1.0,0.7777777777777778,1,0.5775656324582339,0.2732919254658385,0.20715990453460623,0.6060197949409485
407,1.0,2.0,1.0,0.6666666666666666,1,0.5760992108229989,0.3600451467268623,0.23449830890642612,0.6597850918769836
408,8.0,2.0,0.0,1.0,3,0.5659536541889484,0.344335414808207,0.2905525846702317,0.6849518418312073
409,3.0,2.0,1.0,0.7777777777777778,1,0.4321154713576906,0.21851015801354404,0.21560667568786648,0.6067708134651184
410,10.0,1.0,1.0,0.7777777777777778,3,0.5229885057471264,0.27115858668857845,0.22085385878489325,0.6447580456733704
411,6.0,1.0,0.0,0.5555555555555556,1,0.5979381443298968,0.26506024096385544,0.26116838487972516,0.6694724559783936
412,9.0,1.0,1.0,1.0,1,0.5390450691655512,0.2867351496203662,0.24721106648817492,0.6348119378089905
413,5.0,1.0,1.0,0.5555555555555556,1,0.5093564582382473,0.2740977615349474,0.26837060702875404,0.6666179895401001
414,8.0,1.0,0.0,0.5555555555555556,2,0.5290728129910948,0.27267960146827475,0.27029858564693554,0.5614479780197144
415,8.0,2.0,0.0,0.7777777777777778,3,0.5487603305785124,0.28019856591285164,0.26666666666666666,0.649973452091217
416,9.0,1.0,0.0,0.6666666666666666,1,0.571785268414482,0.24249999999999997,0.21972534332084898,0.6513428092002869
417,2.0,2.0,1.0,0.8888888888888888,1,0.4803001876172608,0.292018779342723,0.2729831144465291,0.6487895250320435
418,1.0,2.0,1.0,0.7777777777777778,1,0.5879671832269827,0.3010948905109489,0.22515952597994532,0.6215997338294983
419,8.0,1.0,0.0,1.0,1,0.5385860766324879,0.30578065910318747,0.27738801942795466,0.696457028388977
420,8.0,2.0,1.0,0.5555555555555556,1,0.6458214894826606,0.28685258964143423,0.27060830017055143,0.6688596606254578
421,4.0,2.0,0.0,0.5555555555555556,2,0.4854227405247813,0.26404084609773887,0.23979591836734696,0.6601868271827698
422,8.0,2.0,1.0,0.5555555555555556,3,0.46631706333198875,0.27614049253128786,0.21460266236385642,0.64861661195755
423,8.0,2.0,1.0,0.8888888888888888,2,0.5985748218527315,0.35790725326991674,0.36342042755344417,0.6575989127159119
424,2.0,1.0,1.0,0.5555555555555556,1,0.4674955595026643,0.21400639886242445,0.17548845470692717,0.5882846117019653
425,8.0,2.0,0.0,1.0,3,0.5883762732174955,0.22435512897420518,0.21210305572198923,0.5731248259544373
426,9.0,1.0,1.0,1.0,2,0.6116098144823459,0.3211503894547633,0.2740873728306403,0.6609401106834412
427,2.0,2.0,1.0,0.7777777777777778,2,0.4581818181818182,0.21628189550425272,0.2521212121212121,0.6453105211257935
428,8.0,1.0,1.0,0.7777777777777778,3,0.5591715976331362,0.2992592592592593,0.31952662721893493,0.6657163500785828
429,1.0,2.0,1.0,0.6666666666666666,1,0.6579841449603625,0.3242630385487529,0.2548131370328426,0.6588476300239563
430,12.0,1.0,1.0,0.5555555555555556,1,0.485885372112917,0.3050556983718938,0.3507271171941831,0.6324527859687805
431,14.0,2.0,0.0,0.6666666666666666,2,0.6192560175054704,0.32530120481927716,0.31181619256017507,0.689633846282959
432,8.0,2.0,0.0,0.5555555555555556,2,0.6519928613920286,0.35735556879094693,0.2903033908387864,0.679732620716095
433,9.0,2.0,0.0,0.875,4,0.5459672870840383,0.21795595708639187,0.19402143260011281,0.5760948657989502
434,2.0,1.0,0.0,0.6666666666666666,1,0.6208791208791209,0.27785419532324623,0.3021978021978022,0.6371749639511108
435,12.0,2.0,1.0,0.7777777777777778,2,0.5992865636147443,0.29404761904761906,0.24137931034482757,0.6193799376487732
436,1.0,1.0,0.0,0.5555555555555556,1,0.6098790322580645,0.29061553985872857,0.21875,0.6365873217582703
437,9.0,2.0,0.0,1.0,1,0.6548448385053831,0.39822447685478757,0.3381887270424319,0.6807469129562378
438,6.0,2.0,1.0,1.0,1,0.4493964716805942,0.19348837209302328,0.20055710306406685,0.6341927647590637
439,10.0,1.0,1.0,1.0,1,0.5614545454545454,0.2738528769118718,0.2661818181818182,0.6874166131019592
440,9.0,2.0,0.0,0.5555555555555556,1,0.4624956792257172,0.24489795918367344,0.1956446595229865,0.5908289551734924
441,1.0,2.0,1.0,0.7777777777777778,1,0.6081694402420575,0.29984856133266025,0.2622289460413515,0.6753166317939758
442,5.0,1.0,1.0,0.6666666666666666,3,0.6674272675413577,0.346087949743004,0.318311466058186,0.6633696556091309
443,2.0,2.0,0.0,1.0,2,0.6304062909567497,0.28346456692913385,0.29357798165137616,0.6716324090957642
444,8.0,2.0,0.0,1.0,3,0.5593419506462984,0.31176470588235294,0.2796709753231492,0.675683856010437
445,8.0,2.0,1.0,0.5555555555555556,2,0.5310033821871476,0.2584650112866817,0.25140924464487036,0.6454177498817444
446,1.0,1.0,0.0,0.7777777777777778,1,0.44861215303825946,0.17731029301277237,0.19204801200300078,0.6246330142021179
447,1.0,2.0,1.0,0.6666666666666666,1,0.6373507057546145,0.2956521739130435,0.25732899022801303,0.6881548166275024
448,8.0,2.0,0.0,1.0,3,0.6700955180014695,0.3752759381898455,0.3262307127112417,0.7130850553512573
449,8.0,1.0,1.0,1.0,3,0.6284935241990456,0.33174061433447094,0.2631220177232447,0.658412754535675
450,2.0,2.0,1.0,0.5555555555555556,1,0.617,0.32932932932932935,0.27699999999999997,0.6834957003593445
451,9.0,2.0,0.0,0.5555555555555556,2,0.6573333333333333,0.30440587449933243,0.25066666666666665,0.6610220074653625
452,3.0,2.0,0.0,0.6666666666666666,2,0.5470332850940666,0.25507246376811593,0.2170767004341534,0.624675989151001
453,9.0,2.0,1.0,0.875,1,0.6446188340807175,0.35129068462401797,0.2858744394618834,0.6554498076438904
454,9.0,2.0,1.0,1.0,1,0.49522353840275135,0.2661567877629063,0.21627818112342376,0.6817286014556885
455,4.0,1.0,1.0,0.5555555555555556,1,0.614372945044622,0.31123648330982606,0.2583372475340535,0.6374968886375427
456,7.0,1.0,1.0,0.5555555555555556,2,0.5807560137457045,0.25573394495412843,0.22336769759450173,0.6730402112007141
457,8.0,2.0,0.0,0.75,1,0.5777096114519428,0.30194472876151485,0.2658486707566462,0.640152633190155
458,1.0,2.0,1.0,0.625,1,0.6218181818181818,0.2645631067961165,0.20848484848484852,0.6283127665519714
459,3.0,1.0,1.0,0.5555555555555556,3,0.6534772182254197,0.3649459783913565,0.27697841726618705,0.6879845857620239
460,2.0,2.0,1.0,0.6666666666666666,1,0.6178514163548904,0.3242375601926164,0.3142704436130412,0.6321734189987183
461,10.0,1.0,1.0,1.0,2,0.5907258064516129,0.284561049445005,0.22580645161290322,0.6477030515670776
462,8.0,2.0,1.0,0.8888888888888888,2,0.5529780564263322,0.20464532328939106,0.21191222570532917,0.6297399997711182
463,1.0,1.0,1.0,0.5555555555555556,1,0.6253398586188145,0.2721829069134458,0.22185970636215332,0.6409400105476379
464,1.0,1.0,0.0,0.5555555555555556,1,0.6845564074479737,0.31030701754385964,0.26725082146768897,0.6628785729408264
465,2.0,2.0,0.0,1.0,2,0.6160458452722063,0.29124820659971307,0.23065902578796563,0.6399408578872681
466,7.0,2.0,0.0,1.0,2,0.5908584169453736,0.28348214285714285,0.24526198439241917,0.6261411309242249
467,2.0,1.0,1.0,0.5555555555555556,2,0.4848210240144992,0.1687074829931973,0.16039873130946988,0.6424895524978638
468,3.0,1.0,1.0,0.8888888888888888,2,0.4460431654676259,0.2581717451523546,0.2789153292750415,0.6238540410995483
469,8.0,1.0,0.0,1.0,2,0.704480998298355,0.40658716638273706,0.30629608621667614,0.6830195784568787
470,9.0,1.0,1.0,1.0,2,0.6338302009073234,0.3244646333549643,0.3149708360337006,0.6862433552742004
471,8.0,1.0,0.0,1.0,2,0.6360893180446592,0.29123867069486403,0.27398913699456845,0.6491826176643372
472,10.0,1.0,1.0,1.0,2,0.5440956651718983,0.28628428927680794,0.2222222222222222,0.6784070134162903
473,9.0,2.0,1.0,1.0,2,0.6801112656467315,0.4442896935933147,0.33101529902642557,0.6498175263404846
474,1.0,1.0,0.0,1.0,1,0.7134751773049646,0.38778409090909094,0.30921985815602837,0.679902970790863
475,1.0,2.0,1.0,0.7777777777777778,1,0.6291208791208792,0.29986244841815685,0.3021978021978022,0.670785129070282
476,8.0,1.0,1.0,0.8888888888888888,2,0.5372374283895608,0.29827915869980876,0.2507956715467855,0.6342355012893677
477,8.0,1.0,1.0,0.6666666666666666,1,0.56640625,0.27174975562072334,0.2568359375,0.6257836222648621
478,8.0,2.0,1.0,1.0,3,0.6662234042553192,0.3568575233022636,0.28191489361702127,0.6813848614692688
479,2.0,1.0,1.0,0.5555555555555556,2,0.35916984328674295,0.19330224671470964,0.18720880982634475,0.6121934056282043
