issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.557649104091194,0.2685119862979725,0.24287213960269283,0.6514550447463989,0.704157608288985,0.7085377206443653,0.6251182571719898,0.7305244501483662,0.6778998120339461,0.6855200599996668
2.0,0.5409896322305539,0.27409388132098705,0.24386629835501125,0.6475548419687484,0.6937440978156195,0.7140025243134409,0.6179588939899966,0.7438964979185044,0.691292689336673,0.6917876513896537
3.0,0.5447837691851893,0.2709982116840969,0.24229634543232717,0.6439743260542552,0.7190460979938507,0.7404747586935744,0.578312717726694,0.7299249058453996,0.7030785478454242,0.6879477325277731
4.0,0.5456661060732665,0.2767577567324389,0.25525774890679337,0.6398618906736374,0.7289932459592819,0.7488980264634562,0.621598677844027,0.706563591229594,0.7422906533059702,0.7048377372107619
5.0,0.5403450232508692,0.25639893093074756,0.23676877735047283,0.6537006080150605,0.6991640508174897,0.7434222842590653,0.5696208975691096,0.7379534655686179,0.7453007859933604,0.6990743583475383
6.0,0.560708237901217,0.2714859965159931,0.2448361803157692,0.6623560521337721,0.6989981267187331,0.7941502884689102,0.6389451189440566,0.6757031481605199,0.7194490936612988,0.7070619123086964
7.0,0.5065826967028743,0.251672070774376,0.23449944830266736,0.6390559034688132,0.7221980690956116,0.5463578754697967,0.6389039615428452,0.7468193760369244,0.5242369914415335,0.614079551122775
8.0,0.5577698693089674,0.27699597435929607,0.24959642559788964,0.6483986433865367,0.6978518263153408,0.6875356222120221,0.6235743022332213,0.7367188037165829,0.6422619283762802,0.6725226641345265
9.0,0.5685120268812476,0.282898809198619,0.25302569081649706,0.6534200645983219,0.6833040425553918,0.6673541173600517,0.6169222581767774,0.7286855500131654,0.6531176309864513,0.6665198891341114
10.0,0.5407953592972605,0.2704440452045364,0.24187843235858603,0.6439585553275214,0.6887933667059298,0.6928657630381416,0.6099746328306452,0.7292538822074586,0.7139491367996015,0.6865108537189618
12.0,0.5396141428800509,0.2735664905143298,0.25238363508370104,0.6435319259762764,0.6982311680912971,0.4270584679400783,0.649319862852074,0.7515256217809567,0.4066826288786507,0.55864664536294
13.0,0.46988370942914265,0.24140190735847386,0.21924060842615287,0.6354115605354309,0.701970785856247,0.5300480100952737,0.6207217254021734,0.724077533702376,0.4711368681453203,0.5864960343362858
14.0,0.5496774193548387,0.342377260981912,0.3664516129032258,0.683591365814209,0.8040812611579895,0.5350518306251412,0.7473898392565979,0.7256907312121345,0.4342872085204486,0.6106049024035806
