voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5463421528673004,0.2636484803373227,0.23715440505507276,0.6479195558696712,0.7088965155662746,0.723759085415686,0.6025263082320459,0.7330570975207711,0.7075903302847244,0.6917332053633068
0.5714285714285714,0.410311762603783,0.21748595179491936,0.22091678033953074,0.6326773762702942,0.6822799742221832,0.4885082990914055,0.642313675541559,0.7354809548525578,0.4567095639712714,0.5807531233641985
0.625,0.5459337678139939,0.26719468791794954,0.23843369021129704,0.6472553730010986,0.7200836598873138,0.7039778640343586,0.6376412952466461,0.747327645731374,0.6561345158340692,0.686270330211612
0.6666666666666666,0.5495900772807002,0.27050797133702004,0.23850837928004628,0.6454785758798772,0.7060109815814278,0.7053542197940847,0.6120151273696746,0.7513932581546149,0.6816124569919771,0.6875937655775879
0.7142857142857143,0.5733512786002691,0.2547169811320754,0.2220726783310901,0.6448996663093567,0.6921889185905457,0.4353223102629247,0.6449299668960816,0.7580381625747842,0.3513794673535269,0.5474174767718294
0.75,0.5352497097786727,0.266455661648503,0.2428079594677148,0.6463231994555547,0.7196813936416919,0.6319959614563638,0.6328934544226936,0.7280510318268049,0.5751406946504798,0.6420202855890855
0.7777777777777778,0.5469933054827915,0.2703440017857316,0.2417653377664495,0.6473334348201751,0.6904554510116577,0.6785633321735296,0.5959962732012158,0.734430336798333,0.6579503471556397,0.6667350723321794
0.875,0.5719788507102532,0.27985591505704216,0.2594462371594037,0.6378485083580017,0.6929945786794026,0.7925673607374607,0.6210832680782767,0.7712841191905917,0.7888248594532042,0.7434399018648834
0.8888888888888888,0.5567518095299007,0.2773623764360254,0.25635149577371075,0.6525506575902303,0.6930520101027056,0.6801279487439642,0.6191506785473933,0.7111643027736587,0.6599465742194871,0.6675973760711258
1.0,0.5564262613793725,0.27939876918591805,0.25197581004033376,0.6508760891728482,0.69363313256684,0.6837024133738098,0.6301034923157328,0.7281591913753505,0.6496034746738392,0.672892142934683
