decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5423020743523338,0.26393987624566756,0.2350509315146322,0.6450651561030905,0.6842687049212347,0.6472290918138682,0.6147445919669162,0.7245883560463167,0.6144586491169945,0.6502551722360239
2.0,0.5373930611293848,0.26496818071705364,0.23325384627030019,0.6412178633505838,0.6858580786930887,0.7007415998298542,0.6096487284758471,0.7270250320971499,0.6739961769251139,0.6778528843319912
