decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5617683378799088,0.2778797516330901,0.25401060643949464,0.6518436097006761,0.5190971979430614,0.693876381579313,0.6208037524838069,0.7348970198236824,0.6721295957472456,0.680426687408512
2.0,0.5562924589332737,0.2771445012457565,0.24792350568259097,0.6472673798862256,0.5100159956174984,0.7051346417482155,0.6173676354625844,0.7234539347429343,0.6753723601362166,0.6803321430224877
