respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5774799116337966,0.2748934363179901,0.261089088453284,0.6614641845226288,0.7086647848288218,0.5694162394866856,0.6637959139758588,0.7510409691544978,0.563796707258062,0.6370124574687761
1,0.5627512976931612,0.27703658391125324,0.2462609054376517,0.649072255338392,0.6999372133324223,0.7235331725182388,0.6058528816670721,0.7282606758553536,0.6992991058381512,0.6892364589697039
2,0.5706855565009442,0.27837638191555797,0.25042925529282295,0.647314928782483,0.6917617016782364,0.7210879676721853,0.6160454608988657,0.7351204056410175,0.6993544425918427,0.6929020692009779
3,0.5473425535194586,0.27297685702005536,0.24428754131701552,0.6469768790098337,0.6928616709761567,0.6797496144985953,0.6123830261703438,0.7278346561682746,0.6565865030189492,0.6691384499640407
4,0.550730456094151,0.27174725509492853,0.24165125050881303,0.647391265630722,0.7077290952205658,0.7674756548775454,0.6258881196912467,0.747002053947201,0.75247375488941,0.7232098958513508
