voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5515347855272091,0.26738012624235696,0.23639503167778475,0.6478817386364718,0.7016907788197929,0.7747318093585979,0.5920005887389207,0.739753976907062,0.7502653423618678,0.714187929341612
0.5714285714285714,0.5269788290843088,0.23586828745926144,0.2077086982443268,0.6329822242259979,0.6916356682777405,0.877381449604028,0.6320205076121632,0.7710409164699352,0.8507429244613107,0.7827964495368593
0.625,0.548701905670665,0.2687602921873209,0.24656190744721443,0.6431508392095566,0.7259874016046524,0.7324506872395815,0.6451654133589202,0.7508219646192522,0.687836831006175,0.7040687240559822
0.6666666666666666,0.5490507721167509,0.265222327496732,0.23696731064240298,0.6448776765303178,0.7127305280078541,0.671290181367553,0.6174642730030723,0.7497748139049177,0.6543346002086455,0.6732159671210471
0.7142857142857143,0.5163934426229508,0.2627257799671593,0.2459016393442623,0.6509310603141785,0.7489848136901855,0.1165317596689507,0.6713352096749157,0.6940839943077375,0.2520053281301759,0.433489072945445
0.75,0.5613176354600313,0.2774625477076018,0.2538569491338857,0.6477982768645654,0.7212649835990026,0.7113612195660554,0.6064844049184146,0.7090214945385251,0.6596076716555035,0.6716186976696247
0.7777777777777778,0.553205589471795,0.2722853305250544,0.2448647787561146,0.6453404080867767,0.691342681646347,0.6695651209697511,0.5916888992649367,0.7173907354979988,0.6423288358113993,0.6552433978860215
0.875,0.5804549509602415,0.28298842867888324,0.24887780726938105,0.6371251344680786,0.6793009638786316,0.6894269268622764,0.5889333264710637,0.74007921147093,0.6697029981278502,0.6720356157330301
0.8888888888888888,0.5893908091086362,0.2909236574298982,0.26110061294819403,0.6534058126536283,0.709055118488543,0.683349721690637,0.6214909286623925,0.7297466983214236,0.6742147009108503,0.6772005123963258
1.0,0.5705236136163947,0.28324633657657067,0.25331572112631395,0.6503205125109625,0.6844810686879239,0.7122074466430051,0.6206662351459554,0.7260621073901257,0.6920368487753299,0.687743159488604
