partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5620777308803203,0.2737978360519964,0.24693005362185583,0.6512764245271683,0.6993611243863901,0.6896929445057235,0.6111869279807103,0.7350611204578913,0.6734439523746859,0.6773462363297528
1.0,0.563367269712898,0.2782869880943011,0.24776835088737903,0.6465546644909281,0.6943803703281242,0.7279226482747932,0.6116982113689821,0.7290964800929575,0.7015714984133027,0.6925722095375089
