Folder Name,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
sled_respondentType,2.9051375182596786,1.9227313904963432,1.3601382282694654,0.9686155067930744,1.08967151013505,7.291850245308116,2.4819863013320576,1.7280694430490924,9.656973438919673,5.072555963220119
top_k_500_respondentType,1.1490517829932652,0.2468197723035974,0.6793408570077317,0.5568698232082634,0.7105490834558836,6.741078845407462,2.054565647527474,0.9554182330267712,6.3077393731827565,2.8492483219263267
top_k_100_respondentType,0.9616777006877096,0.8248005819590573,1.2027402046992528,1.5540064349931124,1.0494265100520348,10.09833530835652,0.7132909644738256,1.7582536790804677,10.83642007306841,5.560206470986486
top_k_1000_respondentType,0.7943047274188912,0.8991774018512699,0.3727948497498327,0.8236164155721973,1.5551643000017694,2.2090124490369005,1.485040066799545,1.674149336230196,2.25590425328736,0.9406253239202104
top_k_25_respondentType,0.7761855448280393,0.4308781730373449,0.0973652915571043,0.500359870493229,1.6763937484970537,4.335221332296655,1.0414413089560066,0.7729062038824642,4.863114228557666,2.3161433461683645
top_k_10_respondentType,1.1035470085139112,0.6893301095991677,0.7789582787287134,1.1339559074320282,1.3887922810845406,5.759768745357753,3.453319562392108,1.0033264673076263,4.555798942007868,1.870418135070339
top_k_75_respondentType,0.5918580910995477,1.6306391384975405,0.5897999660901992,1.1023611023616549,1.6641081695611026,4.107794542087028,2.970356207595312,1.9509033804881255,5.020005577686144,2.1164063881967494
top_k_250_respondentType,1.713307911614254,1.2811463616620855,0.8560700905883821,1.1994932263251856,1.1124495494178597,1.1970396818819338,2.6512291489043336,1.2926623689115422,2.395323777696868,0.6538684883063263
top_k_50_respondentType,0.4496042704423536,0.503014910315787,0.2960675598575432,0.4752010100999369,1.0054133478326202,7.040217042108861,1.594282283662463,0.8643008735388419,7.696695394778207,3.372627462380036
top_k_1500_respondentType,0.9285386367836298,0.3578044158475406,0.6007195685176236,0.882618830526517,2.289791256861638,4.050696730193465,1.0608223225403968,0.9415434137627406,1.695330056360708,1.732669616516663
top_k_2000_respondentType,1.5012474812635,1.3479910978934535,1.568170909052964,0.8215740989101352,1.324090631339108,6.79558268289041,3.31860573132754,1.693748505534396,5.768072815074371,1.9182012407461304
liberal_respondentType,1.069085590586646,0.7312181617000498,0.9838211219525632,0.7080960386840185,0.8769264507357509,7.361870957847604,1.0699644853919228,1.0370226612760205,6.39554720098288,3.5227455201873465
mixed_conservative_75_respondentType,2.202821826657799,1.7488693490366858,1.4212867409499044,1.3732385080531342,1.3725683953814505,5.824004120877664,0.6985871456017498,1.3233382031816383,4.902883233363812,2.6407907906534365
temperature_0.7_respondentType,2.05304262011289,1.6847124383704184,1.001506864679418,1.6494556677886212,0.7745605205534288,3.9618854097512735,0.884022624144879,1.593667468451307,3.67865953847322,2.242100800588594
temperature_0.5_respondentType,0.8402237797158562,0.6503722011279388,0.7670880001668645,0.8883828003738042,1.679921426734001,9.819226038746638,2.595961478912965,1.8871714283551493,9.52667413109108,4.214354517598158
temperature_0.9_respondentType,0.8486789734640544,0.4179760758703779,0.6967467258624185,0.913857756984095,1.6387312165208805,7.421983562363904,1.360123523802157,1.7884115857374634,5.027886235785371,3.629244549489604
temperature_0.4_respondentType,3.247922412866416,1.7258505149635652,1.0001879823313211,1.136408377301047,1.2208619905624056,4.565836615561271,2.859073975957951,1.2111416102174024,7.048439259864556,1.939294717158792
temperature_0.8_respondentType,0.6442173546249746,0.5521376639933198,0.5975617122942191,0.7732528693771548,1.2783583222242507,10.0049319837768,1.7589042043272305,1.704140839250092,8.056886743649807,3.953263967913098
temperature_0.6_respondentType,1.2486312506100423,0.6236216801875957,0.4251305681787644,1.0888268916590922,1.1316112406652763,5.951209624941806,4.541186629065139,3.5195533807572805,5.567877153817241,1.0016306704569309
mixed_respondentType,2.0018891078179126,1.8307878085676668,1.5639309447670633,1.4193435102187206,2.4764684532616195,9.213159284414877,1.9869333154386413,2.039715666459419,8.953715206549738,5.385219029900268
respondentType,1.0757694920381424,0.6995541437229864,0.702896862989158,1.0942687055746418,1.3295172056051034,12.436001929880842,3.7083149812279954,0.4553943346156151,16.11436700587398,6.15116119118984
conservative_respondentType,1.134424964464377,1.093208122911644,1.2297381835171248,0.8615474450081111,1.6888528651128831,3.229796278405186,2.8512691910796493,1.4794674717613736,4.972524509743517,2.140042990222392
mixed_liberal_75_respondentType,1.617536398353991,0.5707048273845249,0.4152589553519586,1.0414144227923885,0.8322595748923504,5.187606769985559,1.2805373871933632,2.1988997248624127,6.012096472945193,2.9905491134572624
top_p_0.4_respondentType,1.4986206991764124,1.5563418647585108,1.0830438587610387,1.2869654230009449,1.464431630360391,7.28304167226853,0.93449451576775,1.5909820866370528,5.298159680492844,2.957745087055337
top_p_0.7_respondentType,1.1464972743098862,1.4723179004549254,1.1823772663579075,1.037119086701234,0.7385770102027254,5.7285125469008085,2.4426755822253616,0.8577785261942606,5.937968002608299,2.3177540853162126
top_p_0.6_respondentType,2.0516237471817296,1.3299714282645323,0.9077753025942048,1.6567124071485668,1.19469828827198,4.031011783659284,1.2272962152634526,0.802137145381011,4.794732943553791,2.1875410853284563
top_p_0.1_respondentType,0.8040398000099253,0.924995135122342,1.0743816826435566,1.1069345057409694,1.3217654860072572,14.728051330709029,2.937785560588111,1.735412342931788,13.672096254781122,6.27030142816117
top_p_0.3_respondentType,1.4904147073885172,1.465026962209229,1.3008551033839233,1.0724290186301373,0.9550204186298816,2.697246002870334,2.9019676083650587,1.158039722980175,3.0619823644168838,1.730706214237412
