decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5613018319134477,0.27847750114620545,0.250173058430717,0.6501804089728203,0.7025190475787825,0.7007518219433673,0.6174457819028006,0.732770034551625,0.6768921667348934,0.6819649512831716
2.0,0.5611426637310502,0.2785756164590352,0.2490333881268417,0.6492862274772242,0.6954263944374888,0.699219609839774,0.604736995629163,0.7240364806264729,0.6802218237562792,0.6770537274629223
