issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5671295755723087,0.275744840264246,0.24953526944263826,0.6508275275047009,0.7011918157339097,0.6996267871412635,0.6184473915796725,0.727192131944653,0.6763924819354278,0.6804146981502542
2.0,0.5521397854377034,0.2704672303605047,0.24333492520048447,0.6468356847763062,0.6949660738309225,0.7377482014788882,0.6056907830617634,0.7395668652212469,0.728737367358238,0.7029358042800341
3.0,0.5208561763712216,0.2648582372066028,0.2407648013164435,0.6410497268040974,0.7240181267261505,0.6098983110177661,0.5706810877741268,0.7144578978440818,0.5942140288686761,0.6223128313761628
4.0,0.5241782839683921,0.2548512257262474,0.2324646728616055,0.641894617676735,0.707891047000885,0.5809434438335362,0.6491669786539311,0.7078141475896893,0.590514260533724,0.6321097076527202
5.0,0.5146046096003939,0.2436702795961065,0.2247765160309218,0.6446220517158509,0.6977147579193115,0.7285977601145854,0.6140736052667013,0.7069296018495379,0.7067214834470462,0.6890806126694677
6.0,0.5638061793537216,0.2708953748663583,0.25487056667269375,0.6485533581839668,0.7036274274190267,0.8094883905988403,0.6302696274322277,0.759312975243635,0.7638111395612088,0.7407205332089779
7.0,0.5148760977528285,0.2614392084573666,0.23241567087563308,0.6376104738031115,0.7183843382767269,0.7750019798357753,0.6431215719220751,0.7397569994836309,0.7131346192992754,0.7177537926351892
8.0,0.562655358031932,0.27813898772415047,0.25126321542124475,0.6529253479363262,0.6903931764156922,0.6825166641352348,0.6196888827743784,0.7342109174237441,0.6549194888781442,0.6728339883028753
9.0,0.5725682516090523,0.28453981694086833,0.255629182440839,0.6563006564974785,0.6845006966032088,0.760762135487288,0.6130247160324649,0.7236270794633805,0.7394645347071713,0.7092196164225761
10.0,0.5630081947794306,0.27585187578127524,0.2512599962426402,0.6461740643889816,0.7160631705213476,0.7198553555824191,0.6050524242585253,0.7461888254046001,0.7052129207945925,0.6940773815100343
12.0,0.5839247981452915,0.29201773329166664,0.25474941746720575,0.6444399654865265,0.6768360286951065,0.7433746560841317,0.6162588538284614,0.7374382756277044,0.6964456822954004,0.6983793669589244
13.0,0.5102603109771318,0.2680001891547801,0.21462643427432715,0.6434744894504547,0.7005334397157034,0.7724107853143183,0.5794666666095657,0.7095191555251946,0.7651363107353965,0.7066332295461187
14.0,0.6626571897211591,0.3995621237000547,0.3236741388737014,0.6792263388633728,0.7774611115455627,0.8852574049252159,0.7400351163051075,0.7315809109190058,0.8680583759297065,0.8062329520197589
