voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.2644517414757914,0.11893127913083743,0.13588211050378501,0.6078173091652197,0.5968106613246673,0.29587346476750104,0.5553721302878928,0.6156767951672376,0.3069166342905571,0.4434597561282971
0.5714285714285714,0.2109538703207618,0.0885987888897739,0.10672270609997644,0.5736614167690277,0.49714507162570953,0.32766009039792976,0.5394401765484201,0.6978485251106632,0.307598410007143,0.468136800516039
0.625,0.26877984296714313,0.11698999000775798,0.13434859795937554,0.6098109275102616,0.612224355340004,0.3125389212345461,0.5634402289122453,0.6243161416807202,0.38402606806468187,0.4710803399730484
0.6666666666666666,0.2722810376756545,0.12314478285614555,0.13950385607798882,0.6086108359423551,0.6003232256932692,0.3517058065382676,0.5766118314306709,0.5998173662100554,0.3518236595068669,0.4699896659214652
0.7142857142857143,0.3808647654093836,0.1677419354838709,0.1968721251149954,0.6478167176246643,0.6061349511146545,0.3186567888560004,0.4545463367195789,0.6210013293506024,0.3286968059227275,0.4307253152122273
0.75,0.26624061174503244,0.11885552596689374,0.14159528870178167,0.6116628165428455,0.5812833320636016,0.2715833889369056,0.5535132040930167,0.5397799577941833,0.3576584704833797,0.4306337553268713
0.7777777777777778,0.26655415476294075,0.1244914706352021,0.13903415745589304,0.6139829850196838,0.5913585811853409,0.26499725975319205,0.5574388840461721,0.5805526507977528,0.3151885524981403,0.4295443367738143
0.875,0.28538731738077266,0.129716243144099,0.14359780384828627,0.6022037188212077,0.586313792069753,0.33135461152015505,0.5947476912687555,0.5592500060462254,0.3904341525784543,0.46894661535339754
0.8888888888888888,0.2948799392981596,0.13486351300512583,0.15308313886025696,0.6131226691332731,0.5828624358682921,0.3167558760453349,0.5974854049599385,0.596281406721571,0.36465782260935864,0.4687951275840508
1.0,0.3011601527755088,0.13935626676226778,0.15645511470195114,0.6175432361788669,0.6061875870672323,0.31400258889688815,0.5920332364618376,0.590201248212681,0.34971320032742687,0.4614875684747084
