respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.35172017132746464,0.17693570737315986,0.17906952310060245,0.6358910302321116,0.6098572810490926,0.49336451123452374,0.6390672490115618,0.6156391751394984,0.5492931573180566,0.5743410231759102
1,0.28206449413886925,0.12925896025984412,0.14623607214354364,0.6137064707375341,0.5954729188834468,0.2995434940013797,0.5709019072194882,0.6016195104521166,0.3276355869947588,0.44992512466693585
2,0.28665022668499046,0.12938816731664565,0.14762852291833425,0.6107839678103725,0.5941623842033247,0.30007811155584596,0.5727301261913602,0.5814079938144417,0.33258977744182716,0.44670150225086874
3,0.28022943977014414,0.12953255799021707,0.14543283121566825,0.6148033816735823,0.619363648550851,0.3291384681684525,0.5962619775477498,0.5953112700399,0.36555155768182124,0.4715658183594809
4,0.27146355974991926,0.1272520244307021,0.1423427643370206,0.6093550384044647,0.5908087849617004,0.38441159737873287,0.6030708574469728,0.6318055532236984,0.5237899430827259,0.5357694877830325
