decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.28819112827377025,0.13171711054260934,0.1493033586020747,0.6152169547463191,0.6051161299452527,0.32529158406290015,0.5806459555834281,0.5957881925856291,0.3561893651550511,0.46447877434675217
2.0,0.2800301687957089,0.12810689323764698,0.1446525430202634,0.6110136446199919,0.5934924882754945,0.29274137737231015,0.5738370837954399,0.5927041512412905,0.3283792957778559,0.44691547704672413
