partyWinning,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.0,0.5007106669750623,0.2110514879994246,0.1980188366078777,0.6064322150001923,0.6493079106633862,0.23010878572793073,0.571760009991911,0.6969514835579744,0.24307374704627258,0.4354735065810222
1.0,0.4989099261458489,0.2145547040181848,0.19324819386037306,0.6027938962822229,0.6484376608485907,0.23987658504895532,0.547092857419716,0.6994965302084806,0.25653530762736754,0.4357503200761299
