respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.4848505057572113,0.20246565046868623,0.2088533650768959,0.5996761520703634,0.6531748672326406,0.11363314746188628,0.5608913308723488,0.6452792873959683,0.12705379517661572,0.3617143902267048
1,0.49455685283258355,0.21196833922855327,0.1948259192296847,0.6029280427723162,0.6524135853734708,0.23877245372057881,0.5561227408911107,0.7140650721581203,0.25491753111871385,0.4409694494721309
2,0.5061192064501102,0.21452977666605166,0.1933423025451022,0.6052307064334551,0.6338550973062714,0.24613091331223289,0.5507041463131791,0.6856415161510533,0.25951389240393985,0.43549761704510126
3,0.4997154560228152,0.21424886395573983,0.19606762772493122,0.6063537473206991,0.6681463757714072,0.23024135573615648,0.5663697350634459,0.6906517451659834,0.24825772459360124,0.43388014013979675
4,0.5041275167466993,0.22194998509975586,0.208890107809342,0.5920120298862457,0.6643371194601059,0.12306084167280251,0.543725659331261,0.6683659536445348,0.1340202872524925,0.3672931854752727
