voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5468334944165318,0.2688453399477317,0.23629496005003311,0.646602031287797,0.7201488368008115,0.7206398420277705,0.6054364223689419,0.7400404879361607,0.7066765534831738,0.6931983264540118
0.5714285714285714,0.3866471866095237,0.20061895286166764,0.210734757284733,0.6348603367805481,0.6888779997825623,0.48565257238218557,0.6463321477315267,0.8064526286273954,0.4496202969197336,0.5970144114152104
0.625,0.552183086096113,0.2729743397658559,0.2364529608136091,0.6446239799261093,0.7330815583467484,0.6836148414124523,0.6335557465176106,0.7569681313714859,0.6433681974758618,0.6793767291943527
0.6666666666666666,0.5464590765061363,0.26882571510687525,0.24139753797005511,0.6432522990486839,0.6940130336718126,0.6737709045952229,0.6042948865927811,0.7493595963350144,0.6420256099865269,0.6673627493773863
0.7142857142857143,0.5777233782129744,0.2475490196078431,0.2093023255813953,0.6450269818305969,0.6247749924659729,0.9014515131827004,0.6257977453127783,0.7473996448993474,0.8772872039158488,0.7879840268276688
0.75,0.5448153092486726,0.272243269039548,0.24695311396465655,0.6468028540794666,0.7125103863386008,0.6782885732324809,0.6201302792094038,0.6976099250388785,0.6491431280038543,0.6612929763711544
0.7777777777777778,0.5481417128805215,0.27149541622059187,0.24471978806734437,0.6465502262115479,0.683900500535965,0.7137319140989031,0.592475868978465,0.7445023309712576,0.6768839419567751,0.6818985140013503
0.875,0.5641874206998886,0.280871801623601,0.24743131395137155,0.6458117604255676,0.6815284570058187,0.6262493744885822,0.6421011023328195,0.7721383801437021,0.6111957463519931,0.6629211508292742
0.8888888888888888,0.5737641389065287,0.2882512293784886,0.2610867436230486,0.6533653501308325,0.7083917440790118,0.6754139814819059,0.607430047290912,0.7379173609595593,0.6668210543081898,0.6718956110101417
1.0,0.5667420389956972,0.2846176682789619,0.2561565890107143,0.6529704271736791,0.6946932660826182,0.686695013517094,0.6238900869151549,0.73588967318083,0.655147081316535,0.6754054637324035
