voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5330036724591242,0.25987667361985567,0.23237168029351746,0.6473000585486036,0.7065408875089173,0.7674510726341722,0.6014258473199463,0.7337923524334922,0.7455728732717912,0.7120605364148506
0.5714285714285714,0.40621040183088286,0.18849912130258945,0.178244265062384,0.6380610764026642,0.6968816518783569,0.825883413593741,0.6455636359675563,0.7676803986531813,0.6939946349526429,0.7332805207917803
0.625,0.546190209058144,0.27070937499029946,0.2471262265696068,0.6427208483219147,0.70874924659729,0.6307879885329389,0.6341183577240835,0.7445989301197388,0.6166775596086018,0.6565457089963408
0.6666666666666666,0.5509383624711048,0.26900843219410814,0.24043941208186093,0.6388699184764516,0.7095448992469094,0.7331625631547725,0.6098482634594565,0.7400189135140665,0.7004879820707898,0.6958794305497714
0.7142857142857143,0.5870098039215687,0.256441717791411,0.230392156862745,0.6426714062690735,0.6420391201972961,0.8965085208256716,0.6082037657962484,0.7294851595818995,0.8690071172443242,0.775801140862036
0.75,0.5508904753049323,0.279030957932483,0.2498241375724498,0.6477673282990088,0.7106400086329534,0.6519640198993135,0.6007645811288355,0.720198157649923,0.5959795850830296,0.6422265859402754
0.7777777777777778,0.5576439535437061,0.2754735493110815,0.24668359371657542,0.6450864100456237,0.6838635438680649,0.701547381472373,0.5911385469306619,0.7319427820222121,0.6934168797675168,0.679511397548191
0.875,0.5734268656231226,0.27850399744135945,0.25429204179272696,0.6374786019325256,0.6887577533721924,0.7842836028400402,0.6227081912441096,0.7607022895442742,0.7568499588401785,0.7311360106171506
0.8888888888888888,0.5917401653803863,0.29166303613999073,0.26501840439857766,0.6586708209731362,0.7035384810332096,0.7405986557550712,0.6157529615122683,0.7409750541112007,0.7284263932257329,0.7064382661510683
1.0,0.5777323860406811,0.2880221231894569,0.25645841852725365,0.6513682583631095,0.6899148610941435,0.7109648678433615,0.6197362649325224,0.7170364928243368,0.6833773877546133,0.6827787533387084
