voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5456737943457765,0.2651049692212836,0.23934391660567575,0.6489927385925153,0.70552950277241,0.7136146879231107,0.5929954343097157,0.736815206589909,0.6847007411019986,0.6820315174811835
0.5714285714285714,0.4298447363377318,0.2249273651795789,0.2080496233208205,0.6505656540393829,0.7125521302223206,0.28559121313867414,0.6246592058310032,0.8033050720313817,0.21083525888514748,0.4810976874715516
0.625,0.5427169491033814,0.26711566981976903,0.24546895798711965,0.6440812826156617,0.714666536450386,0.6960279928946561,0.6379259921614657,0.7390484104455903,0.6494128531712628,0.6806038121682437
0.6666666666666666,0.5547264457659669,0.26904777022234105,0.2379108567644561,0.6411903229626742,0.7061707870526748,0.7481459380760427,0.6024735445399749,0.7428475907953528,0.7188543292159214,0.703080350656823
0.7142857142857143,0.6095592799503414,0.2846488502175264,0.2346368715083799,0.6446020603179932,0.6957330107688904,0.8332292877611442,0.543652091556064,0.6142509844293234,0.8292023868862817,0.7050836876582034
0.75,0.557204311245036,0.2675369118399953,0.24057897195623848,0.6481152062232678,0.7081131820495312,0.721718807118974,0.6024908266035407,0.7187130746384245,0.6732616887126954,0.6790460992684086
0.7777777777777778,0.5564736824348272,0.2755379972699069,0.24451686002884238,0.6487400925159454,0.6899339509010315,0.7371108052726357,0.5928180526132187,0.7188706817660774,0.7180349750547496,0.6917086286766704
0.875,0.5702598490087053,0.27575981597909766,0.2518086957500984,0.6412209590276082,0.6863386193911235,0.7511842067907246,0.6332495897086088,0.7381364514874069,0.7215066560315908,0.7110192260045828
0.8888888888888888,0.5837069566818316,0.2846511740532315,0.25656690076945937,0.6536750070976488,0.712576586188692,0.7360229041722853,0.6262698178833049,0.7296046803264808,0.7184186877996831,0.7025790225454385
1.0,0.56622316548868,0.28150500539110074,0.2520919266694629,0.6521207159858639,0.6864042486679756,0.693285017317395,0.6172550655179395,0.7248512492650587,0.672501907081231,0.676973309795406
