voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5470028962680702,0.26705997841367135,0.23677428955581178,0.6490316822988178,0.7158533591742909,0.7202078554165614,0.6009036626029239,0.7415274883614333,0.7035569326764206,0.6915489847643348
0.5714285714285714,0.3476337416733692,0.16839096226285444,0.18748169687970465,0.6340979635715485,0.6512993276119232,0.49829039049465235,0.7161532357123026,0.8246710164970485,0.26006827569240626,0.5747957295991024
0.625,0.5659812323630025,0.27827489575099384,0.2448508696401936,0.6446747422218323,0.7409043550491333,0.698859060928805,0.6306087140682339,0.7539430175564148,0.7041869610816647,0.6968994384087795
0.6666666666666666,0.5564487535532848,0.2707050115836577,0.24079224524149484,0.6412030718543312,0.725228628245267,0.7511416178874265,0.6122820031576385,0.7481027034449457,0.7212925503762704,0.7082047187165702
0.7142857142857143,0.5946275946275947,0.2555012224938875,0.2124542124542124,0.6358386278152466,0.6320292949676514,0.9184684338835568,0.6229587281678701,0.7769151809665835,0.9002909645365159,0.8046583268886317
0.75,0.5452174937107079,0.27298839995257523,0.25032208947226653,0.6498247958146609,0.7146278665615962,0.7265958296088058,0.6166456708133757,0.7298197537037991,0.6661511270846469,0.6848030953026569
0.7777777777777778,0.5663723994962657,0.28068655761311406,0.25019346449132146,0.648996821641922,0.7079975414276123,0.7300406682322795,0.6010472674192789,0.7252926811634629,0.7098250888880355,0.6915514264257642
0.875,0.5780859972060706,0.28900322383767374,0.25983316192075817,0.6304232915242513,0.6870738625526428,0.668183320518963,0.6164709094349623,0.7546490837966313,0.6443453244239107,0.6709121595436168
0.8888888888888888,0.5819708296988676,0.29394787279912576,0.26437839997231566,0.6568544507026672,0.6919329347032489,0.7112326391400499,0.6057792760104,0.7224120405532222,0.680382942735711,0.6799517246098458
1.0,0.557948619834734,0.2793390632220055,0.2549519874302882,0.6499623135995056,0.6910263893462844,0.6828037037025051,0.6293128465119785,0.7221315004753341,0.6445540092000254,0.6697005149724607
