issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5753846917685173,0.2802395577004217,0.2494462778053876,0.6500269807302035,0.7073318857413072,0.6965845505885563,0.6157701752541169,0.733424237017792,0.6769044752283484,0.6806708595222034
2.0,0.5412843563019639,0.2715507288060544,0.24323586451341322,0.6462477829721239,0.702103242609236,0.7093157671040379,0.6101652063309897,0.7296440658171102,0.6742670995778458,0.6808480347074959
3.0,0.5413941419252111,0.2751382377415818,0.24735238934305429,0.6442376812299092,0.7203848580519359,0.7301730445904456,0.5871736023079175,0.7423647194367582,0.6966410499891443,0.6890881040810665
4.0,0.5644521884474341,0.2793126464167237,0.25641237403762596,0.6382682412862778,0.7025277376174927,0.7214636993162112,0.6241003523987225,0.7441863616461353,0.6840453436971122,0.6934489392645453
5.0,0.5516137797641615,0.2644611131014998,0.23567284786930384,0.6568278253078461,0.6808316230773925,0.713350865826632,0.5783584429692695,0.7072173044467454,0.7429679448239939,0.6854736395166602
6.0,0.5297782865785453,0.2682370693027665,0.249899224152562,0.6521807975239224,0.7050675551096598,0.7324903986623821,0.6801428327763533,0.7349339167084333,0.6842623772920173,0.7079573813597966
7.0,0.5253806476651329,0.2605553073557346,0.2437866726810821,0.6389403896672385,0.7105248485292707,0.6805252554096962,0.6206212555393399,0.7451470519202871,0.6441679381825819,0.6726153752629763
8.0,0.5644117095175711,0.2802589197188423,0.2540091240557049,0.6484786457773568,0.7025925400464431,0.7174747102818193,0.6208200163118771,0.7311378864454398,0.6811957196840164,0.6876570831807881
9.0,0.5619631968290435,0.2795935199674344,0.251558013932319,0.6559221753850579,0.7004432454705238,0.7395090531270189,0.6324427705178333,0.7274889048200063,0.7019166646812939,0.7003393482865381
10.0,0.5282395307900215,0.26336635147293314,0.244252462162431,0.6450930105315315,0.6850456462966071,0.6327264150527792,0.6145399742168789,0.7371660218679031,0.5987880099124903,0.6458051052625129
12.0,0.6098945546559238,0.3078052798128497,0.2689650321175805,0.6458227634429932,0.7094201296567917,0.5776689506011594,0.6350639673812544,0.6968212038996429,0.5595060244233598,0.6172650365763541
13.0,0.4406964337654496,0.22620513637758477,0.2001100529890035,0.6363440652688345,0.7108246088027954,0.5740439683185461,0.5924260614432159,0.7225410660553854,0.5350878555992366,0.6060247378540959
14.0,0.5577889447236181,0.3295597484276729,0.3580402010050251,0.664485514163971,0.74214106798172,0.2648318102601185,0.6492902691399469,0.7435384182941943,0.2570310200761967,0.4786728794426141
