issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5751159519042164,0.2819572794038345,0.2529768840977239,0.6509597411522499,0.7027667545355283,0.7031963740558154,0.6174050110964617,0.7192957512629649,0.6824403664774642,0.6805843757231765
2.0,0.5418951286940095,0.2701611350093522,0.2428826588145672,0.6471560981538561,0.6987497203879887,0.7261264139482901,0.6107572511472418,0.7324785992078754,0.6891554177892409,0.6896294205231621
3.0,0.5522281507483646,0.28470878694490587,0.25158738680600584,0.6424667119979859,0.725626806418101,0.6880363429624843,0.5910129413747381,0.7318414666474973,0.6477551302322133,0.6646614703042334
4.0,0.5386721633907303,0.26809073117439475,0.24982853080155962,0.6409306079149246,0.700832125544548,0.6253810775556575,0.6257603598015534,0.7135744784574982,0.6051787189266974,0.6424736586853517
5.0,0.5484323048340962,0.2704083581265539,0.23778398751623914,0.657629930973053,0.7026516973972321,0.7645908441721231,0.5859025336826744,0.7624777420297756,0.7463442471352428,0.714828841754954
6.0,0.5541659927571297,0.2710934540024895,0.25455392338861565,0.6495615111456977,0.6956434713469611,0.6626846764998713,0.684066120781833,0.7279437539230607,0.5855343764200082,0.6650572319061934
7.0,0.522812360934303,0.26078009690855153,0.2363037863030327,0.6314148775168827,0.7197700781481606,0.6710316789587655,0.6305875437264257,0.7444714531421345,0.6512970715101122,0.6743469368343594
8.0,0.5677213958014995,0.28159423658116695,0.2541807149302662,0.650107425192128,0.6959822609804679,0.7051082614350047,0.6198805104005383,0.7347913308973242,0.671144522656952,0.6827311563474548
9.0,0.5725577673691683,0.287302355459395,0.26034374834081137,0.65539959538728,0.6922167390584946,0.7238616997210535,0.6209442361996552,0.7267568992320471,0.7013918992646313,0.6932386836043468
10.0,0.5241929448332183,0.2554265548022735,0.23735729797712996,0.6444867209151939,0.7013034776405052,0.6588324498348221,0.6335960207368792,0.7320957028399312,0.6327959180600343,0.6643300228679166
12.0,0.6082253418714905,0.31376652294496843,0.2747641174957153,0.6451618298888206,0.6855625063180923,0.5851531244126704,0.5972495868095135,0.7005124244295438,0.5707687319372315,0.6134209668972399
13.0,0.5042394434888132,0.26420869984406153,0.22646854345471504,0.6459332903226217,0.7080107827981313,0.5491437116989974,0.6182153069546148,0.7148040600989046,0.49135119355428386,0.5933785680767002
14.0,0.6393530997304583,0.3497031840259039,0.3428571428571428,0.6896337270736694,0.7882481217384338,0.9112480245149208,0.6662201149729399,0.7975791492633185,0.8937648063842037,0.8172030237838458
