issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5704015523870243,0.2768503331194226,0.24864834014134893,0.6510307238652155,0.704275544331624,0.7160344559138413,0.6180438231909073,0.7256659081895098,0.6891868862180839,0.6872327683780856
2.0,0.5437484635985724,0.27014362673310666,0.23923693463056178,0.6449957993295458,0.7018617755836911,0.6986653730524928,0.6163007306408748,0.7306711701883118,0.675667366662145,0.6803261601359561
3.0,0.5354707752312344,0.2726096164712226,0.24417573145837193,0.640642895301183,0.7260736227035522,0.7104489303892715,0.5813988576585647,0.7502053968809541,0.6894922845545729,0.6828863673708409
4.0,0.5425966130667903,0.2751943426292301,0.25266396814367875,0.6416991025209426,0.7201709985733032,0.718036415463474,0.6389803083630422,0.7060663026619729,0.688847304087963,0.687982582644113
5.0,0.5441419050926534,0.2642882278331121,0.23756820997490022,0.6561834335327148,0.7087648928165435,0.8060579832775308,0.5920090388122248,0.7373612646255985,0.7418900200893557,0.7193295767011774
6.0,0.5824397780870059,0.2794681555847004,0.25997372329990054,0.6670414739184909,0.6955055395762125,0.7590876340366145,0.6381976637622074,0.7274989921074642,0.7214399894835093,0.7115560698474489
7.0,0.5451274526812087,0.27337564135105064,0.2402715933319004,0.6415532146181379,0.7326578497886658,0.7001171798861583,0.6192818986984385,0.7334286494865505,0.6811716695625151,0.6834998494084157
8.0,0.5615126791032806,0.27889544803658545,0.24934682108071396,0.6492113501265429,0.6893870709598928,0.7319676510673855,0.6195951802844979,0.7323341092294741,0.6898510998443113,0.6934370101064171
9.0,0.5679237771255684,0.28080294369978154,0.25468867432941517,0.6556955389678478,0.6895806798711419,0.7481030269041358,0.6280064571295116,0.7393337120412004,0.7314471009177604,0.7117225742481521
10.0,0.5352794127223937,0.2668535006840224,0.23850323547028632,0.6474429898791842,0.6845535481417621,0.7023229107785263,0.6232546791386393,0.730420909662885,0.6771948548367972,0.6832983386042119
12.0,0.5407039316899097,0.27347820919500976,0.2514907701757805,0.6585519090294838,0.6979571506381035,0.6102062224630067,0.6630689938840473,0.7335327192493794,0.5803357395174633,0.6467859187784741
13.0,0.4454945005070059,0.21248073536308532,0.2013554667706746,0.6306033333142599,0.7352854708830515,0.5736465634678131,0.6286925733480314,0.7355136569964397,0.5284717922419656,0.6165811465135626
14.0,0.6845206213176219,0.3785522788203753,0.3277986073915372,0.6867716312408447,0.8038832545280457,0.8970863917431265,0.7523180444447903,0.7889501681136177,0.8942096593721238,0.8331410659184146
