voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5459968880189517,0.26614776701224274,0.2357075781847321,0.6468431386378927,0.7112696881687969,0.7461072956837133,0.597831635845128,0.735333288041498,0.7314769087379889,0.7026872820770821
0.5714285714285714,0.39762987851218334,0.21521922525616416,0.20819251873588673,0.6333378255367279,0.6180940866470337,0.6199421040358174,0.6412114061852381,0.7262116695800656,0.5219346337816141,0.6273249533956837
0.625,0.5528861864804183,0.26601453999828195,0.24589768860520161,0.6442959696054459,0.7354085624217988,0.6523315630868131,0.6475106514256631,0.7330972580721402,0.6209725106505998,0.663477995808804
0.6666666666666666,0.5629749878864857,0.27418162248970335,0.24267077659369415,0.642774929783561,0.7101449608802796,0.70107233108623,0.6110381176173808,0.7366805876535283,0.678560600813725,0.6818379092927159
0.7142857142857143,0.6146341463414634,0.2832722832722833,0.248780487804878,0.639764666557312,0.5588787198066711,0.8881784629867724,0.560635789857263,0.7216363207264206,0.8737768839802544,0.7610568643876776
0.75,0.5610788749709109,0.2821103622333077,0.2548834670703336,0.649925899047118,0.7240841434552119,0.6729772473712774,0.6171927982096379,0.7144220843478337,0.6216959746035919,0.6565720261330852
0.7777777777777778,0.5475544222859324,0.27400621895556543,0.2483768077925154,0.6479828643798828,0.6920740664005279,0.70904702425227,0.6053717347643309,0.7266093048143522,0.6758937886599715,0.6792304631227312
0.875,0.5930405158851716,0.2836960479375604,0.2553024979981736,0.6430825432141621,0.6940741419792176,0.6422423216813276,0.581826502758349,0.7553561597543873,0.6293765253997445,0.6522003773984522
0.8888888888888888,0.5711939863118991,0.28515516108601624,0.26464241655296755,0.6541870001590613,0.7093529683170896,0.721788959603115,0.6074907249483644,0.7108940363255419,0.6923333435553817,0.6831267661081007
1.0,0.5664596651863074,0.2857245504124239,0.2588321432262992,0.6518184302721993,0.6900883935770746,0.6854501463792781,0.6322482242333416,0.726389017966528,0.6503985857056529,0.6736214935712002
