voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5474453367772849,0.26824759081492383,0.23878568327177205,0.6475622823478979,0.7130366995793964,0.7567990177594209,0.6011711003918423,0.7450554791734423,0.7382444217910631,0.7103175047789421
0.5714285714285714,0.5320958654941562,0.24599520206519795,0.20459254561868626,0.6311992704868317,0.672878235578537,0.863582865697242,0.606986235279545,0.7972677753348523,0.8394995704002102,0.7768341116779625
0.625,0.5486384237265435,0.2702101737431053,0.24959740575536982,0.648572438955307,0.7479821920394898,0.698612361092698,0.6428626805908937,0.7694776305647776,0.666513534087372,0.6943665515839353
0.6666666666666666,0.5655778015294317,0.2752008956741767,0.24504693323619825,0.6371047258377075,0.7115371736613187,0.7430772185732551,0.609791334723746,0.7437585187116827,0.7259628388602826,0.7056474777172417
0.7142857142857143,0.5757760194765672,0.251066422912858,0.2264150943396226,0.646606981754303,0.5843228697776794,0.8861092882987691,0.5330879935174391,0.7728644871675207,0.8662782639744644,0.7645850082395483
0.75,0.5663078000184207,0.28151046479399205,0.2533674510916945,0.6513199576964745,0.7223988358791058,0.6724800201875507,0.6157236682907128,0.7172248206323839,0.6351748427993278,0.6601508379774939
0.7777777777777778,0.5422113960874765,0.2667881197100703,0.2427759968437208,0.6442820394039154,0.6956621050834656,0.7373156851193328,0.6065121768904467,0.7305469021975175,0.7003177589103611,0.6936731307794145
0.875,0.5770018576902032,0.2804280435438737,0.25562312903332923,0.639993941783905,0.6999709725379943,0.7673796622342288,0.6220736590072438,0.7600808902693339,0.7204646293214014,0.717499710208052
0.8888888888888888,0.5751115829803926,0.2853453936398223,0.26618835130490776,0.6594317338683389,0.6878179329814333,0.7096019236344968,0.6350526680663389,0.7547542913343054,0.6685775949618343,0.691996619499244
1.0,0.5728320095777557,0.28581493441041184,0.256264606309774,0.6508956667730363,0.6919294671487,0.718320785228247,0.623595728743825,0.7273765813954001,0.6887807214518562,0.6895184542048322
