decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5685144903294528,0.2793890636207143,0.25184072609213964,0.6500135171049424,0.7049780656363218,0.7228877159088026,0.6191408824299899,0.7330718819250257,0.697136698928758,0.6930592947981441
2.0,0.5582347281418633,0.27739011764372407,0.2490310949382334,0.6467470740017138,0.6985943873723348,0.7345642425926594,0.6148997732164045,0.7401896630439584,0.7037720886815065,0.6983564418836322
