respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5351610785968548,0.2647161875240415,0.24903100921259544,0.6670445104440054,0.7137467960516611,0.5723838018880111,0.7338649526261666,0.8189016272856234,0.5538081039827341,0.6697396214456338
1,0.5524678000359867,0.27737157539715956,0.24898947504474894,0.6506916005765239,0.7031054494361724,0.7156354932473729,0.6210073137460351,0.7329047710875161,0.688459269820161,0.6895017119752713
2,0.5621892657666191,0.27586228214839326,0.2474195080383955,0.6470068916678429,0.6932116521832844,0.7338922171656912,0.6154065913204169,0.7282802993120271,0.6997395089768791,0.6943296541937536
3,0.5534620878841552,0.27521720806209043,0.24606589639521037,0.649282232090667,0.6905422472691798,0.7193689209630401,0.6154441805150335,0.7237839383986562,0.6997465990480068,0.6895859097311842
4,0.5285924223602863,0.2624954303382306,0.23760333914310094,0.6328431963920593,0.7196658670902252,0.71083244266788,0.6569234500508784,0.7502276967434366,0.6784039451414305,0.6990968836509064
